dataset_name,data_mode,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_3,user11,5,15,18451,5,11992,0.0006474000391569768,,0.07809714799986978,0.596213575027133,0.20233583450317383,0.8953526113440008,0.8465939096003842,0.9237925465308544,0.21202147451339365,0.6775477528572083,0.6574382921947965,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_3,user11,10,15,18451,10,11987,0.0010799378165405084,,0.10240987700035475,0.5965837430290901,0.2025320678949356,0.8953698027923214,0.8465843045682581,0.9238252946222838,0.22645679767887417,0.6772544980049133,0.6333527988654376,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_3,user11,20,15,18451,20,11977,0.002433200826147155,,0.1268778330004352,0.5977483182581049,0.20315159857273102,0.8953406640517522,0.8462989110555397,0.9238446063903085,0.24028992601136506,0.6763370037078857,0.6339650997745679,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_3,user11,50,15,18451,50,11947,0.004087306167909583,,0.15144252400023106,0.5841221664691736,0.1965230405330658,0.8954967058286187,0.8459380404780854,0.924002886848097,0.21039756283387287,0.6752155423164368,0.6173934879049133,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_3,user11,100,15,18451,100,11897,0.009320485789155944,,0.1768275710001035,0.5738684560588273,0.19170671701431274,0.8954382207868783,0.8462509744980736,0.924283530492322,0.21129943035506013,0.6716675162315369,0.5851054887786837,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_3,user11,200,15,18451,200,11797,0.039077678246224594,,0.2033088489997681,0.5473621453552806,0.18065597116947174,0.8954686239643523,0.8472802912186971,0.9242572000530196,0.19872548155353326,0.6514925360679626,0.5263202509112487,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_3,user11,500,15,18451,500,11497,0.05668258118501109,,0.23444082399964827,0.5199698182968038,0.16826893389225006,0.8936939574296467,0.8457668985072517,0.9228149390751896,0.1845126989909729,0.6395566463470459,0.4186309472036183,0.02852918152561538
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_4,user12,0,15,18451,0,11997,0.0,,0.019439446000433236,0.6103209831615664,0.20926746726036072,0.8379292108181009,0.7825744929740449,0.8699263871705607,0.17576411987499685,0.6780145764350891,0.6624989580728515,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_4,user12,1,15,18451,1,11996,0.00022549060029465864,,0.04475115900004312,0.6122641151310383,0.2102266550064087,0.837931250440126,0.7825454686588649,0.8699543765642408,0.1809353140661342,0.6778616905212402,0.6713904634878293,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_4,user12,2,15,18451,2,11995,0.0006064070802466102,,0.06699370600017573,0.6139743660602592,0.2110774964094162,0.8379221749533491,0.782495087776265,0.8699817696490666,0.1968548127391429,0.6776034235954285,0.6581075448103376,0.0
