estimator,q,balanced_accuracy,accuracy,nll,brier,auroc,runtime_seconds
grouped_residual_irt_anchor_cosine_g16_t010_rp200_twopl_hybrid_w60_40,1000,0.7913565281987511,0.839666499954533,0.4108633537705213,0.11856779548024535,0.8988352240429511,1.6812001361249713
grouped_residual_irt_anchor_cosine_g16_t010_rp100_twopl_hybrid_w60_40,1000,0.7913434289345358,0.8396608165863417,0.41086598984223105,0.11856862656336521,0.898836542269306,1.9295044751874002
grouped_residual_irt_anchor_cosine_g64_t010_rp200_twopl_hybrid_w60_40,1000,0.7911303621922549,0.8397062835318724,0.4114370918179017,0.11878103909785095,0.8994700371885971,1.6966558713750715
grouped_residual_irt_anchor_cosine_g64_t010_rp100_twopl_hybrid_w60_40,1000,0.7910879969512964,0.8397119669000637,0.411506713827062,0.11880725289153299,0.8993938652098299,1.7877968264375
grouped_residual_irt_anchor_cosine_g64_t010_rp200_twopl_hybrid_w70_30,1000,0.7910286227179354,0.8398881513139947,0.41092807218213423,0.11879430003482834,0.8994700839497828,1.6360966767501282
grouped_residual_irt_anchor_cosine_g64_t010_rp200_twopl_hybrid_w80_20,1000,0.7909793332437909,0.8400131854142039,0.4104948071274646,0.1188164759455834,0.8994701752500102,1.6286242028751303
grouped_residual_irt_anchor_cosine_g64_t010_rp100_twopl_hybrid_w70_30,1000,0.7909640164074656,0.8398881513139947,0.41100810285280454,0.11882459448513324,0.8993938735151684,1.855173416374896
grouped_residual_irt_anchor_cosine_g64_t010_rp100_twopl_hybrid_w80_20,1000,0.7909427451706019,0.8400416022551604,0.410584967463006,0.11885076868193288,0.8993940457297803,1.792781782812483
grouped_residual_irt_anchor_cosine_g64_t010_rp200_twopl_hybrid_w90_10,1000,0.7909114331090417,0.840189369828135,0.41012750606960513,0.11884756833141613,0.8994705079429076,1.8627620513125862
grouped_residual_irt_anchor_cosine_g64_t010_rp100_twopl_hybrid_w90_10,1000,0.790911174295175,0.8402007365645175,0.4102275286614352,0.11888577697735928,0.8993941793354352,1.6301306473751538
