estimator,q,balanced_accuracy,accuracy,nll,brier,auroc,runtime_seconds
response12_g12_tau1p6_c12p0_observed_ba_opt_shrunk,10,0.7587701726263915,0.7725608993075833,0.5007979939941085,0.16355995321646333,0.8672951894876878,0.1310970448124825
response12_g12_tau1p6_c12p0_observed_ba_opt_shrunk,20,0.7888440765897305,0.7735555648325958,0.5070973091137906,0.1654753414914012,0.8802484338233268,0.258005002145732
response12_g12_tau1p6_c12p0_observed_ba_opt_shrunk,30,0.7942183285587664,0.7981793682627224,0.4767041281413899,0.152859004214406,0.8877635064446602,0.39200089983328706
response12_g12_tau1p6_c12p0_observed_ba_opt_shrunk,50,0.8085367191715842,0.8111659830919896,0.4526287217161474,0.14350603893399239,0.8951540625013661,0.5274838424790763
response12_g12_tau1p6_c12p0_observed_ba_opt_shrunk,100,0.8283966703426673,0.8366237286710936,0.41025690080734184,0.1273683791514486,0.8992343747901176,0.6667505139583151
response12_g12_tau1p6_c12p0_observed_ba_opt_shrunk,200,0.8193186515670066,0.8295965075866746,0.39949135076047254,0.12588770128786564,0.8858042825596911,0.811194650895762
