dataset_name,data_mode,evaluation_protocol,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,accuracy,balanced_accuracy,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user4,user4,100,15,31276,100,11897,0.0,,0.0928483210000195,0.4615148678784906,0.14936189353466034,0.7843994284273347,0.7838816160945119,0.8693805441897823,0.876680462493795,0.8541030238378564,0.046162518794530386,0.5171499848365784,0.1888711439858788,0.3876607548121375
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user4,user4,200,15,31276,200,11797,0.002428905193516573,,0.19360599600008754,0.4599389117344575,0.1487618386745453,0.7881664830041536,0.7872266379465335,0.8719518935468616,0.8789221873311398,0.8570576996102643,0.05363026163310653,0.5158938765525818,0.18818343646689836,0.39323556836483853
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user5,user5,100,15,31276,100,11897,0.0,,0.1832251980001729,0.3292237198405159,0.10045269131660461,0.8669412456921913,0.7690836416730029,0.9068841281494351,0.9739401373159172,0.7245320800418095,0.07291365383482384,0.43605127930641174,0.14087585105488779,0.5371101958476927
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user5,user5,200,15,31276,200,11797,0.06975821198345783,,0.2773550410001917,0.3169293816075262,0.09748160094022751,0.8641179961007036,0.7255050397773315,0.9093414428478923,0.9747390776280245,0.7295902614435787,0.060459881289597235,0.4056331217288971,0.12749003984063745,0.5912520132237009
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user6,user6,100,15,31276,100,11897,0.0,100.0,0.09324322699990262,0.17359537107644726,0.0483766570687294,0.9424224594435572,0.5027010211101045,0.8505552113435585,0.9890325864584647,0.2331198752919829,0.006225292483447835,0.16670288145542145,0.003866520971673531,0.9504076657981003
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user6,user6,200,15,31276,200,11797,-0.264348108707053,100.0,0.1861748629999056,0.17392948743302064,0.04833289980888367,0.9419343900991778,0.5148370620290887,0.8540865280085027,0.9894282733328106,0.2354788948135306,0.016446885774021786,0.21077047288417816,0.014495210646774604,0.8947189963550055
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user7,user7,100,15,31276,100,11897,0.0,,0.10859562400014511,0.4543214615343058,0.14637483656406403,0.7925527443893419,0.7922873093300729,0.8742329657460498,0.8989484275193169,0.8349854483963178,0.048050076071280354,0.5166796445846558,0.18828276035975455,0.388921576868118
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user7,user7,200,15,31276,200,11797,0.0059769651907619886,,0.21721487200011325,0.45025753677303304,0.14514872431755066,0.792913452572688,0.7890169074913864,0.8765434031982524,0.9006961268243492,0.8383498519780477,0.053230083940761175,0.513591468334198,0.18809866915317452,0.39925404763923034
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user8,user8,100,15,31276,100,11897,0.0,,0.10573635600007947,0.4707079281826537,0.15566284954547882,0.7664957552324115,0.7136392459861394,0.8535884102652186,0.9092344624136839,0.7486155897399416,0.06278043879905126,0.4703744649887085,0.17021097755736742,0.469698243254602
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user8,user8,200,15,31276,200,11797,-0.03505384350447705,,0.22002203600004577,0.4594988350292796,0.15030696988105774,0.7798592862592184,0.7412242320630757,0.8557259871919152,0.9107496435945345,0.7515661092450053,0.038173372768932366,0.4868628978729248,0.17996100703568704,0.4399423582266678
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user9,user9,100,15,31276,100,11897,0.0,,0.12308973099993636,0.5344162483047761,0.17923709750175476,0.7299319156089771,0.6935444107899198,0.7852453135686668,0.869737423388038,0.6182403364207028,0.027521592866345375,0.49424707889556885,0.18441623938808102,0.4274186769773893
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user9,user9,200,15,31276,200,11797,0.022435658561351844,,0.24727994799991393,0.5318449611409394,0.17840808629989624,0.7298465711621599,0.680569083804211,0.7873873936979408,0.8710655318875534,0.6210217519725603,0.041129526390335756,0.48315832018852234,0.17690938374162923,0.44621513944223107
