estimator,q,balanced_accuracy,accuracy,nll,brier,auroc,runtime_seconds
grouped_residual_irt_pca_quantile_g8_t030_rp100_twopl_hybrid_w60_40,100,0.7872965126663986,0.8156625619904178,0.44566901929565067,0.13194851942278424,0.8829592985704149,0.4227474409999843
grouped_residual_irt_pca_quantile_g8_t030_rp100_twopl_hybrid_w80_20,100,0.7865620236874183,0.8170074388501303,0.4442794108875569,0.13175767160073343,0.882959294115137,0.4235172498749762
grouped_residual_irt_pca_quantile_g8_t030_rp100_twopl_hybrid_w70_30,100,0.7865456218694592,0.816229931915609,0.44493620807068035,0.13184828982727506,0.8829592983314191,0.42330187925003315
grouped_residual_irt_pca_quantile_g8_t030_rp100_twopl_hybrid_w90_10,100,0.786137884505071,0.8171440279061949,0.44368892488389144,0.1316766660069523,0.8829592941078732,0.4215411972500078
grouped_residual_irt_pca_quantile_g8_t030_rp100,100,0.7858241337497551,0.8171860553080609,0.4431610780943678,0.13160527151245166,0.8829592949986814,0.4182534136874949
