estimator,q,balanced_accuracy,accuracy,nll,brier,auroc,runtime_seconds
twopl_irt_online_baseline,100,0.7871384470197003,0.8152160208455913,0.45244100876770726,0.13275175262242556,0.8826474266937375,0.47111325037501217
grouped_residual_irt_anchor_cosine_g16_t010_rp100,100,0.7864485748270532,0.8179320416911826,0.4439691834994427,0.13190009488150845,0.8847443351780196,0.48196478824998223
grouped_residual_irt_kmeans_cosine_g16_t025_rp100,100,0.7864036497753314,0.8179740690930487,0.4440083972633133,0.13190744605902077,0.8844614831482419,0.475349424749993
grouped_residual_irt_anchor_cosine_g16_t025_rp100,100,0.7863460948183205,0.8176325964528873,0.4441014266957338,0.13195150176212683,0.8847394678415136,0.47720889518747356
grouped_residual_irt_anchor_cosine_g8_t010_rp100,100,0.7861314718495314,0.817585315625788,0.44402793368172105,0.1319270988917594,0.8837683294991834,0.47227969531252256
grouped_residual_irt_kmeans_cosine_g8_t025_rp100,100,0.786090346866323,0.8173751786164579,0.44411799097908894,0.1319560890960261,0.8841543388551326,0.47724208724999073
grouped_residual_irt_anchor_cosine_g8_t025_rp100,100,0.7860381406526595,0.8172543498360931,0.4441440840223439,0.13196743845558367,0.8840388239745065,0.4863900863124968
grouped_residual_irt_kmeans_cosine_g16_t010_rp100,100,0.7859985082417431,0.8178690005883836,0.44390761952817404,0.13186361314126718,0.8841466669370269,0.4713826964374874
rasch_irt_online_baseline,100,0.7859737835369418,0.8171387744809616,0.44425654511385315,0.1320100985467434,0.8826474266937375,0.47055436899998426
grouped_residual_irt_kmeans_cosine_g8_t010_rp100,100,0.7858792020613216,0.8176010759014878,0.4440184590474536,0.1319129752089317,0.883839463564896,0.46409925762498005
