model,q,accuracy,balanced_accuracy,nll,brier,auroc,runtime_seconds,users
neural_memory_mirt_ft_kernel_user_discriminative_rich,100,0.7768292426662183,0.8027611277295681,0.49159431051732433,0.15745282638818023,0.8845953766490816,0.4674162843746216,16
neural_memory_mirt_ft_kernel_user_discriminative_rich,1000,0.7961148495044104,0.8241441741794167,0.4572651412976966,0.14426447218284008,0.9000483513658594,1.096404075375176,16
