model,q,accuracy,balanced_accuracy,nll,brier,auroc,runtime_seconds,users
neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2,100,0.8184783979154409,0.7867022217822158,0.4230905091533901,0.13200144876064876,0.8847989099594252,0.45383807481198346,16
neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2,1000,0.8399052014185687,0.7793382853168245,0.3889531751879401,0.11879033807394748,0.9003352657502992,0.9205662645001667,16
