model,q,accuracy,balanced_accuracy,nll,brier,auroc,runtime_seconds,users
neural_memory_mirt_vote_userlogreg_hybrid_user_discriminative_freq,100,0.8095265613179793,0.7865860882521652,0.43634118665190313,0.13931500678881997,0.8829653311080343,0.4789877271248315,16
neural_memory_mirt_vote_userlogreg_hybrid_user_discriminative_freq,1000,0.8321701373101755,0.8010227711124209,0.397894299784772,0.12491881521418688,0.9010214799981178,0.9682205569379221,16
