dataset_name,data_mode,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,accuracy,balanced_accuracy,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8,model
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_highbudget_var25,uniform_random,s_user0,user0,100,15,31276,100,11897,0.0,,0.42643038100140984,0.629090244621227,0.16027017468712842,0.7838950996049424,0.7275805261324138,0.8222853599930708,0.5534795019283114,0.9276727572187458,0.12733229633043106,0.4108940708458753,0.06472219887366563,0.5166848785408086,neural_memory_mirt_rasch_highbudget_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_highbudget_var25,uniform_random,s_user0,user0,1000,15,31276,1000,10997,0.020210312187347465,,0.8451874630009115,0.634938089519515,0.1586825536795548,0.7833954714922251,0.742960501585004,0.8379139990468734,0.569247769850051,0.9339147870222686,0.13645663709068928,0.4025897733981501,0.07001909611712286,0.5239610802946258,neural_memory_mirt_rasch_highbudget_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_highbudget_var25,uniform_random,s_user1,user1,100,15,31276,100,11897,0.0,,0.4323239229997853,0.436797650427706,0.13885656697692628,0.8079347734723039,0.8096309804520292,0.9012835671512665,0.88763204935662,0.8881957354588997,0.09273250511874762,0.48485270830453836,0.17844834832310666,0.41976968983777424,neural_memory_mirt_rasch_highbudget_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_highbudget_var25,uniform_random,s_user1,user1,1000,15,31276,1000,10997,0.026733932042138968,,0.8682751320011448,0.3960786876648807,0.12103206424250107,0.8436846412657998,0.8441813997665569,0.9169892685260865,0.9034544723819475,0.9035723208819518,0.07334891887986325,0.4718906889502778,0.17450213694643993,0.4395744293898336,neural_memory_mirt_rasch_highbudget_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_highbudget_var25,uniform_random,s_user10,user10,100,15,31276,100,11897,0.0,,0.4334032670012675,0.46497990842238474,0.149227621961986,0.7804488526519291,0.7905874167417324,0.8704199330851985,0.8946243785138727,0.8012932084240381,0.068539881875993,0.48493965307180803,0.18248297890224427,0.4121207026981592,neural_memory_mirt_rasch_highbudget_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_highbudget_var25,uniform_random,s_user10,user10,1000,15,31276,1000,10997,0.03215525901355244,,0.8590188910020515,0.4398790117903788,0.13802635364366628,0.8237701191233973,0.824144247719623,0.8868226871174765,0.9086590029789443,0.8187342149309232,0.06959611166378085,0.4693462929213418,0.14449395289624442,0.4458488678730563,neural_memory_mirt_rasch_highbudget_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_highbudget_var25,uniform_random,s_user11,user11,100,15,31276,100,11897,0.0,,0.4317286379991856,0.43397844174403255,0.13190187645203083,0.8104564175842649,0.8155871804879486,0.8975989631277017,0.834359927168462,0.9174426798282254,0.07559957738591462,0.4762384521920708,0.20853996805917457,0.3937127006808439,neural_memory_mirt_rasch_highbudget_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_highbudget_var25,uniform_random,s_user11,user11,1000,15,31276,1000,10997,0.0473886885295664,,0.8719672139995964,0.4065350884731946,0.12132730340815952,0.8316813676457215,0.8286578047493072,0.9108012700510675,0.8506813082559874,0.9268540856378247,0.06767356158529415,0.45367013651533794,0.1469491679548968,0.49004273892879874,neural_memory_mirt_rasch_highbudget_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_highbudget_var25,uniform_random,s_user12,user12,100,15,31276,100,11897,0.0,,0.42779695200079004,0.552349095546307,0.172962572600855,0.7453979994956712,0.7584224470408101,0.8404001918484524,0.7695938694853826,0.8621886627613392,0.11471042892256772,0.47958362229719675,0.17290073127679248,0.424224594435572,neural_memory_mirt_rasch_highbudget_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_highbudget_var25,uniform_random,s_user12,user12,1000,15,31276,1000,10997,0.036042165517932566,,0.8556865399987146,0.5145970001469021,0.1565247886452972,0.782849868145858,0.7905304011375078,0.8574668916691326,0.7868541740569032,0.8751196843152029,0.08314463261665482,0.46229839000267153,0.16140765663362736,0.43675547876693643,neural_memory_mirt_rasch_highbudget_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_highbudget_var25,uniform_random,s_user13,user13,100,15,31276,100,11897,0.0,,0.43096472499746596,0.501530206320911,0.11959279710882312,0.8366815163486593,0.834307972529285,0.9036633533297023,0.609988927881369,0.9722077984844228,0.15013744449957786,0.3908750962765605,0.15382029082962093,0.5596368832478776,neural_memory_mirt_rasch_highbudget_user_discriminative_rich
