dataset_name,data_mode,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,accuracy,balanced_accuracy,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8,model
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user0,user0,100,15,31276,100,11897,0.0,,0.5190113549979287,0.5327531286319618,0.15990136762734078,0.782634277548962,0.7318033887464273,0.8244569309086234,0.5752731616124921,0.9347878179911416,0.13040899700435582,0.42429048153931687,0.11582751954274187,0.5161805497184164,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user0,user0,1000,15,31276,1000,10997,0.02913673272197401,,1.047309936999227,0.5364386954838813,0.15718748095619697,0.7820314631263072,0.7470552814427206,0.8445639590992469,0.6239795421571156,0.9429894996657432,0.13633401006526083,0.41192804318222814,0.13521869600800218,0.5237792125125034,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user1,user1,100,15,31276,100,11897,0.0,,0.44415449799998896,0.4330336800667992,0.1387955098300247,0.8079347734723039,0.8096309804520292,0.9027126272993038,0.9005150090582466,0.9009395469542499,0.09225186127548471,0.49360042545567456,0.19181306211649995,0.37379171219635204,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user1,user1,1000,15,31276,1000,10997,0.025910285999904758,,0.9296441860024061,0.3928114742620145,0.12112032570059876,0.8436846412657998,0.8441813997665569,0.919776274684236,0.9161424873538674,0.9165322454933005,0.07981241723769684,0.48081109726244337,0.1654087478403201,0.4395744293898336,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user10,user10,100,15,31276,100,11897,0.0,,0.47720376399956876,0.458683295297949,0.14887028589329548,0.7919643607632176,0.797280804715207,0.8746219202182319,0.9086624222680295,0.8233437708459815,0.06978194122318203,0.4939013991897864,0.18248297890224427,0.4121207026981592,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user10,user10,1000,15,31276,1000,10997,0.031174324898219814,,0.9524886729996069,0.433225994309691,0.13767245596685526,0.8240429207965809,0.8249354201178604,0.8913918233199445,0.9212237272902788,0.8402741346040222,0.07111363947893187,0.47850435650375867,0.14449395289624442,0.4458488678730563,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user11,user11,100,15,31276,100,11897,0.0,,0.44548424599997816,0.4201332765961697,0.1317439405110717,0.8187778431537363,0.813192977546707,0.8985773935328036,0.8515574720041781,0.9270481764556966,0.07632146657951819,0.4858294752851194,0.20853996805917457,0.4187610321929898,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user11,user11,1000,15,31276,1000,10997,0.04737278439324584,,0.9223751559984521,0.3940873702436704,0.1215309477170921,0.8316813676457215,0.8286578047493072,0.9117623225763674,0.8653410763172998,0.9358466141813888,0.0697593836888896,0.46281438030055366,0.16186232608893333,0.49004273892879874,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user12,user12,100,15,31276,100,11897,0.0,,0.4494927519990597,0.5238414508718043,0.17150602346118704,0.7453979994956712,0.7584224470408101,0.843864127111178,0.790532200404911,0.8750674399268866,0.1103218846994903,0.48850904117669053,0.17937295116415902,0.424224594435572,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user12,user12,1000,15,31276,1000,10997,0.03510855966790651,,0.9049768829972891,0.48576598535660204,0.15531438713242401,0.782849868145858,0.7905304011375078,0.8637465528639248,0.8151455692546462,0.8893841713388027,0.08082157972669382,0.4713581923562269,0.15967991270346457,0.44157497499317994,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user13,user13,100,15,31276,100,11897,0.0,,0.4484977979991527,0.42765574806076306,0.12145338723378489,0.8366815163486593,0.834307972529285,0.9049661937985687,0.6343996775418912,0.9772691847690167,0.15646980941826766,0.4055346652588848,0.15382029082962093,0.5588803900142894,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user13,user13,1000,15,31276,1000,10997,0.23597144379283116,,0.9031006940022053,0.3629505982788257,0.10039346274140008,0.8627807583886514,0.7057315205678126,0.9099735323270217,0.6457420778921211,0.9781723286605485,0.059580825668766935,0.3098400647897033,0.10530144584886787,0.7269255251432208,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user14,user14,100,15,31276,100,11897,0.0,,0.446131021999463,0.33966244990267125,0.1027918813978096,0.8574430528704715,0.7940227702502071,0.8991146899630653,0.9781422647460494,0.6095572335434223,0.10318707080431498,0.4140691184868845,0.13616878204589392,0.56056148608893,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user14,user14,1000,15,31276,1000,10997,0.16717342346541467,,0.91899443100192,0.291494483021482,0.08810490692328161,0.8678730562880785,0.6689798593597239,0.9138070895750897,0.9817411467846883,0.6343747111968595,0.04776419363379401,0.3448477663981256,0.08165863417295625,0.6534509411657725,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user15,user15,100,15,31276,100,11897,0.0,,0.44636102500226116,0.40283408058618925,0.12612117304919915,0.8316382281247373,0.8178943920811794,0.9002704887228897,0.8314673201338685,0.9426824840209825,0.0842885123778691,0.46880077350301297,0.21644111960998572,0.497436328486173,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user15,user15,1000,15,31276,1000,10997,0.05940904155970698,,0.9123826430004556,0.37025352240528897,0.1145255825379285,0.8402291534054742,0.8281071967181233,0.9177996308622632,0.858172186714439,0.9530387112483725,0.060891071896029984,0.4409497688667497,0.16122578885150496,0.49777211966900065,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user2,user2,100,15,31276,100,11897,0.0,,0.4475025169995206,0.3526706096963655,0.10862698627539952,0.8546692443473144,0.8343488682426934,0.9221368647473698,0.9762661945651151,0.7653531129883705,0.10800552603757543,0.45707173546012075,0.14222072791460033,0.4840716146927797,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user2,user2,1000,15,31276,1000,10997,0.17245432242319095,,0.9020496230004937,0.2959749691292513,0.0916567658980563,0.8637810311903247,0.7383475936871415,0.9365742285723897,0.9809275416996961,0.7920573697260207,0.0719571811037919,0.37824773902255365,0.15413294534873148,0.6055287805765208,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user3,user3,100,15,31276,100,11897,0.0,,0.44659838799998397,0.45670134313519317,0.14996575610791665,0.7806169622593931,0.7906911959734249,0.892954248518528,0.908730460088208,0.8735519446543725,0.11001821954726038,0.4869594965023811,0.19425065142472892,0.39615028998907287,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user3,user3,1000,15,31276,1000,10997,0.019934334034169703,,0.9099741979989631,0.40642880490674116,0.12785605102973152,0.8312266981904156,0.8339298366196918,0.9120498651751814,0.9258798194241191,0.8940648350269089,0.08648635239177549,0.4772522832379915,0.16204419387105573,0.44112030553787396,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user4,user4,100,15,31276,100,11897,0.0,,0.44524056799855316,0.4190206349524384,0.13322761150333126,0.8222240901067496,0.8216818690045848,0.9010207045726215,0.906073538273098,0.8943586235054551,0.07085672675933527,0.49723163344451493,0.1876103219298983,0.4059847020257208,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user4,user4,1000,15,31276,1000,10997,0.03666330746043548,,0.9012481409990869,0.3918392717578677,0.12190802736271114,0.842866236246249,0.842299604889697,0.916708794102159,0.9212419121455675,0.9086982010059294,0.08725230711818778,0.4790014771884841,0.1705919796308084,0.4565790670182777,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_l2
