model,q,accuracy,balanced_accuracy,nll,brier,auroc,runtime_seconds,users
neural_memory_mirt_rasch_kernel_hybrid_w85_15_user_discriminative_rich,100,0.8125525342523325,0.7883143093386598,0.43402800276586595,0.13328351037086436,0.8845664584601021,0.45004529768721113,16
neural_memory_mirt_rasch_kernel_hybrid_w85_15_user_discriminative_rich,1000,0.8388537783031735,0.7998022418355001,0.39707538971644424,0.11933421511529871,0.8997324621913367,1.0233883519999836,16
