model,q,accuracy,balanced_accuracy,nll,brier,auroc,runtime_seconds,users
neural_memory_mirt_rasch_twopl_voteuser_hybrid_w45_40_15_user_discriminative_l2,100,0.816292973018408,0.7873271548057044,0.4210609964428559,0.13221717371068226,0.8848109652642955,0.49864094125041447,16
neural_memory_mirt_rasch_twopl_voteuser_hybrid_w45_40_15_user_discriminative_l2,1000,0.8406156224424843,0.7906875359379176,0.3852999879829903,0.11835750513778465,0.9003891548244859,1.003514138874607,16
