dataset_name,data_mode,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,accuracy,balanced_accuracy,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8,model
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user0,user0,100,15,31276,100,11897,0.0,,0.44840480700077023,0.5322486903370156,0.15988415036508216,0.7825502227452299,0.7317483832458771,0.8244263026231372,0.576052105117118,0.934751593780597,0.13034118567778355,0.42434062753524043,0.1156594099352778,0.5161805497184164,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user0,user0,1000,15,31276,1000,10997,0.028455544585056166,,0.9258997960023407,0.534297169024607,0.15715705932298812,0.7820314631263072,0.7470552814427206,0.8445401628411674,0.6254107741328849,0.942985593708793,0.13628940715370275,0.4122657838891607,0.1345821587705738,0.5237792125125034,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user1,user1,100,15,31276,100,11897,0.0,,0.48813717699886183,0.4330379923704312,0.13879934511268818,0.8079347734723039,0.8096309804520292,0.9027154970115411,0.9005784226586353,0.9009288066596346,0.09226545768053089,0.4936073268627175,0.19181306211649995,0.37362360258888794,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user1,user1,1000,15,31276,1000,10997,0.026559363499168893,,0.9449915329969372,0.3929470129347275,0.12111700075243007,0.8436846412657998,0.8441813997665569,0.9197535483227284,0.9159814152414801,0.9165030620164272,0.08009575191625964,0.48049743044271753,0.1653178139492589,0.4395744293898336,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user10,user10,100,15,31276,100,11897,0.0,,0.44741651299773366,0.45868378518418756,0.14887496869568945,0.7918803059594856,0.7972103325517117,0.8746204526596417,0.9086947234922453,0.8233318606060991,0.06978781087145874,0.4938580181022499,0.18248297890224427,0.4121207026981592,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user10,user10,1000,15,31276,1000,10997,0.03209818983049579,,0.9158607009994739,0.4332141086399977,0.13766756460734939,0.8240429207965809,0.8249758593961452,0.8913993223381447,0.9213610112172917,0.840194413345805,0.07097505014779514,0.47800606968789144,0.14449395289624442,0.4458488678730563,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user11,user11,100,15,31276,100,11897,0.0,,0.44786600500083296,0.42014067169534014,0.1317443137573811,0.8189459527612003,0.8134035038624966,0.8985992650578455,0.8515464037050515,0.9270754278786535,0.07633307173001617,0.4858264821234486,0.20853996805917457,0.4189291418004539,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user11,user11,1000,15,31276,1000,10997,0.04711179293897956,,0.906279775997973,0.3940323022502774,0.1215372768987338,0.8316813676457215,0.8286578047493072,0.9117294267084172,0.8650898350325957,0.9358455071892178,0.06976573374242925,0.4629383254933758,0.16195325997999455,0.49004273892879874,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user12,user12,100,15,31276,100,11897,0.0,,0.4478876479988685,0.5241437413226062,0.17153536036662853,0.7453979994956712,0.7584224470408101,0.8436963591247715,0.7900785653825759,0.8751763413804865,0.11041454766318853,0.4881051114099763,0.17861645793057074,0.424224594435572,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user12,user12,1000,15,31276,1000,10997,0.03526185653914197,,0.9105865219971747,0.4863358453650378,0.1553157654056075,0.782849868145858,0.7905304011375078,0.8638520441312711,0.8159997308831833,0.8894395399979571,0.08094873463202112,0.4708936189954158,0.15967991270346457,0.44248431390379195,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user13,user13,100,15,31276,100,11897,0.0,,0.44850185100222006,0.42841676501877046,0.12147347696424786,0.8366815163486593,0.834307972529285,0.9052988859439846,0.637721695201075,0.9773307586070961,0.156531420532515,0.40532967069639203,0.15382029082962093,0.5589644448180213,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user13,user13,1000,15,31276,1000,10997,0.2361553168766569,,0.9442479660028766,0.36378337010612555,0.1003934958258933,0.8625988906065291,0.705619438075098,0.9105997088555972,0.6523845916849131,0.9782864415665966,0.05959766883788674,0.3096089138735746,0.10530144584886787,0.7268345912521597,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user14,user14,100,15,31276,100,11897,0.0,,0.4736560420024034,0.3396172024624723,0.10279035992904231,0.8568546692443473,0.7936717874985023,0.8990627783768578,0.9781232022344046,0.6094531730825721,0.10318049681570106,0.4142119174344519,0.13616878204589392,0.560477431285198,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user14,user14,1000,15,31276,1000,10997,0.16698013736989684,,0.9506048590010323,0.2915286564089477,0.08810250663697218,0.8679639901791397,0.6690342012790804,0.9138166205910125,0.9817301913478864,0.6346862840194026,0.047934686641090365,0.34504675456099876,0.08174956806401745,0.6534509411657725,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_hybrid_w90_10,uniform_random,s_user15,user15,100,15,31276,100,11897,0.0,,0.44604972999877646,0.40286125377042353,0.1261133272251337,0.8313860637135412,0.8177048545527488,0.9003110801142409,0.8311289979815254,0.9427435327002825,0.08412421791172198,0.46862994994044627,0.21644111960998572,0.4979406573085652,neural_memory_mirt_rasch_voteuser_hybrid_w90_10_user_discriminative_rich
