model,q,accuracy,balanced_accuracy,nll,brier,auroc,runtime_seconds,users
neural_memory_mirt_twopl_voteuser_hybrid_w85_15_user_discriminative_l2,100,0.8141285618223082,0.7900274083235487,0.4213001182184187,0.13254204858094448,0.8848071546543336,0.44631802774983953,16
neural_memory_mirt_twopl_voteuser_hybrid_w85_15_user_discriminative_l2,1000,0.8397858506865509,0.7942036637830301,0.38430737402812604,0.11812735488638279,0.9003717803851656,0.9016802295623165,16
