model,q,accuracy,balanced_accuracy,nll,brier,auroc,runtime_seconds,users
neural_memory_mirt_ft_kernel_smooth_user_discriminative_l2,100,0.776571824829789,0.8025152252231078,0.49199783627761584,0.1575974356383085,0.8845294320479988,0.47598742187483367,16
neural_memory_mirt_ft_kernel_smooth_user_discriminative_l2,1000,0.7963251341274893,0.8240512191176351,0.45784209830676914,0.1444695484824478,0.8997593644133242,1.1152349347501058,16
