model,q,accuracy,balanced_accuracy,nll,brier,auroc,runtime_seconds,users
neural_memory_mirt_ft_svd_rerank_centered_user_discriminative_freq,100,0.7500840548037321,0.7768974571318703,0.51287628117733,0.16597421374171967,0.849051407779015,0.4559147851252874,16
neural_memory_mirt_ft_svd_rerank_centered_user_discriminative_freq,1000,0.7834750386469037,0.8049594688708417,0.4645525901498686,0.14742075791582462,0.8731161643732784,1.0666548221254288,16
