model,q,accuracy,balanced_accuracy,nll,brier,auroc,runtime_seconds,users
neural_memory_mirt_online_user_logreg_user_discriminative_legacy,100,0.735868286122552,0.6528881608298359,0.518601827499849,0.17242883937433356,0.7995749410793674,0.7479119500628713,16
neural_memory_mirt_online_user_logreg_user_discriminative_legacy,1000,0.7506763208147677,0.6777411055605467,0.49410317593630526,0.16266806516796345,0.825608591508696,1.483789359999946,16
