dataset_name,data_mode,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,accuracy,balanced_accuracy,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8,model
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_grid_w70_30,uniform_random,s_user0,user0,100,15,31276,100,11897,0.0,,0.4615254329983145,0.5053607124222007,0.15960187584868243,0.7769185508951837,0.7377895431153376,0.8244742732199831,0.5761816843336706,0.9346318092648142,0.1363589889560976,0.4462756966188891,0.1532319072034967,0.4990333697570816,neural_memory_mirt_rasch_voteuser_grid_70_30_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_grid_w70_30,uniform_random,s_user0,user0,1000,15,31276,1000,10997,0.04248897902902455,,0.9239994429990475,0.49917884549229063,0.15461351999579662,0.781031190324634,0.7502069408305587,0.8452804908703058,0.6262153077976697,0.9432896394801822,0.1359549723808987,0.4273138979040858,0.15722469764481223,0.5346912794398472,neural_memory_mirt_rasch_voteuser_grid_70_30_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_grid_w70_30,uniform_random,s_user1,user1,100,15,31276,100,11897,0.0,,0.4757240559993079,0.4344374464368576,0.13892582053515615,0.8079347734723039,0.8096309804520292,0.9027154970115411,0.9005784226586353,0.9009288066596346,0.0971930551326873,0.5085078481159351,0.19652013112549382,0.36177187526267124,neural_memory_mirt_rasch_voteuser_grid_70_30_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_grid_w70_30,uniform_random,s_user1,user1,1000,15,31276,1000,10997,0.02682465699850916,,0.9418241009989288,0.39497546431119795,0.12154393756676046,0.8444121123942894,0.8448591382401897,0.9197700224537775,0.9159883192299988,0.9165386292216309,0.08635783142447837,0.49486729950917513,0.17222878966990998,0.41847776666363556,neural_memory_mirt_rasch_voteuser_grid_70_30_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_grid_w70_30,uniform_random,s_user10,user10,100,15,31276,100,11897,0.0,,0.4510194569993473,0.45761884360738914,0.1484220204031807,0.7925527443893419,0.7969664830163847,0.8746213331947956,0.9086951209435817,0.8233343392748126,0.07329784725061743,0.5089254561204972,0.18542489703286544,0.38522316550390856,neural_memory_mirt_rasch_voteuser_grid_70_30_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_grid_w70_30,uniform_random,s_user10,user10,1000,15,31276,1000,10997,0.03190913298967549,,0.9091134539994528,0.4320272574797108,0.13717718938208937,0.8209511685005001,0.823881418388895,0.8913993223381447,0.9213610112172917,0.840194413345805,0.07331928938736859,0.492686086059317,0.14840411021187597,0.4152950804764936,neural_memory_mirt_rasch_voteuser_grid_70_30_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_grid_w70_30,uniform_random,s_user11,user11,100,15,31276,100,11897,0.0,,0.4490888050022477,0.419256466938861,0.13182757003605408,0.8200386652097167,0.8132185606032711,0.8986614773957421,0.8515868351220932,0.9271920266214632,0.07765693802466407,0.5008988006629957,0.20643859796587374,0.4269984029587291,neural_memory_mirt_rasch_voteuser_grid_70_30_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_grid_w70_30,uniform_random,s_user11,user11,1000,15,31276,1000,10997,0.04629289930822287,,0.9143916659995739,0.39437316982437287,0.1222621873319185,0.8304082931708647,0.8232972167184576,0.9118614896618955,0.8651489326461732,0.9361742425103119,0.07374091341068148,0.4777107429202941,0.20514685823406384,0.476857324724925,neural_memory_mirt_rasch_voteuser_grid_70_30_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_grid_w70_30,uniform_random,s_user12,user12,100,15,31276,100,11897,0.0,,0.4589202499992098,0.5128812085438929,0.16898749720660688,0.7475834243927041,0.759952123846807,0.8437377602172692,0.7901050000441654,0.8752135507969272,0.10247274874360097,0.5018259124459764,0.18878708918214676,0.41371774396906785,neural_memory_mirt_rasch_voteuser_grid_70_30_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_grid_w70_30,uniform_random,s_user12,user12,1000,15,31276,1000,10997,0.03365938783719474,,0.9320918470002653,0.47565389224242965,0.1531675955723791,0.7826680003637355,0.7905112271213144,0.863942753291659,0.8160346064952362,0.8896067579428237,0.07655697158066956,0.48493475943220316,0.16186232608893333,0.4331181231244885,neural_memory_mirt_rasch_voteuser_grid_70_30_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_grid_w70_30,uniform_random,s_user13,user13,100,15,31276,100,11897,0.0,,0.45450101800088305,0.4169476147994825,0.12604219350552512,0.8350844750777507,0.8366239921906764,0.9054356737651219,0.6378125210172355,0.9773785788523075,0.1693193951870809,0.4287464827418288,0.15382029082962093,0.5300495923342019,neural_memory_mirt_rasch_voteuser_grid_70_30_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_grid_w70_30,uniform_random,s_user13,user13,1000,15,31276,1000,10997,0.16757593798952422,,0.91753769099887,0.35023054522314534,0.10234350116339559,0.8628716922797126,0.7997282472188687,0.9107472256207074,0.6525746613470765,0.9783064351108743,0.08122556591551518,0.3568988887366575,0.12403382740747476,0.6593616440847504,neural_memory_mirt_rasch_voteuser_grid_70_30_user_discriminative_rich
responses_static,neural_split_eval_user_discriminative,fasttext,rasch_voteuser_grid_w70_30,uniform_random,s_user14,user14,100,15,31276,100,11897,0.0,,0.4547100550007599,0.3334198002417365,0.10114170869720936,0.8711439858787929,0.7770436703288689,0.899780528336485,0.9783209559126718,0.6103720206902588,0.10055102805362565,0.42404742632451375,0.146423468101202,0.5566949651172565,neural_memory_mirt_rasch_voteuser_grid_70_30_user_discriminative_rich
