dataset_name,data_mode,evaluation_protocol,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,accuracy,balanced_accuracy,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user0,user0,100,7,31276,100,11897,0.0,100.0,0.39232019399997853,10.562016887402503,0.7652334570884705,0.23476506682356896,0.5,0.5,0.23476506682356896,0.765234933176431,0.7652339198974698,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user0,user0,200,7,31276,200,11797,0.0,100.0,0.7826605550000068,10.55794942527858,0.7649387717247009,0.2350597609561753,0.5,0.5,0.2350597609561753,0.7649402390438247,0.7649392257648635,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user0,user0,1000,7,31276,1000,10997,0.0,100.0,1.1680564960000197,10.522746663151942,0.7623881697654724,0.2376102573429117,0.5,0.5,0.2376102573429117,0.7623897426570883,0.7623886697734823,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user1,user1,100,7,31276,100,11897,0.0,,0.38387073600000576,0.4697071449871487,0.15257954597473145,0.7765823316802555,0.7764848248378154,0.8626009898596638,0.8629049641111786,0.8551219570125855,0.040067508825486646,0.5230685472488403,0.1946709254433891,0.3725308901403715
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user1,user1,200,7,31276,200,11797,0.010495537986201339,,0.7812497360000066,0.4845232713507359,0.159399151802063,0.7678223277104349,0.7700844415845527,0.8643841974756451,0.8640016526647861,0.8577007354148546,0.08597130894994418,0.517578661441803,0.19750784097651947,0.3872170890904467
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user1,user1,1000,7,31276,1000,10997,0.04086439794549317,,1.1650455160000206,0.5113011570519723,0.1714470535516739,0.743930162771665,0.753536553558689,0.8771859668227131,0.8724745347415379,0.8743763547892678,0.14914197220651734,0.5016936659812927,0.19205237792125124,0.41274893152678005
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user10,user10,100,7,31276,100,11897,0.0,,0.3951558599999885,0.5060100382839867,0.1663796305656433,0.7593510969151887,0.7658163156652542,0.840666716416238,0.8832184867724016,0.7592571897847523,0.08030898125169456,0.5235263705253601,0.1964360763217618,0.3749684794486005
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user10,user10,200,7,31276,200,11797,0.02797280981041896,,0.7936080839999704,0.48637409712102164,0.15949133038520813,0.7660422141222345,0.74760936044455,0.8424067718210778,0.8842702506741753,0.7621987520406545,0.03171781587749252,0.5088818669319153,0.19182843095702298,0.40171229973722133
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user10,user10,1000,7,31276,1000,10997,0.11582415067659534,,1.1903674049999609,0.5303179281103602,0.17958827316761017,0.7215604255706102,0.6832709089701285,0.8497337742975437,0.8872393908631909,0.7773657217483054,0.12756570849479237,0.4628893733024597,0.16850050013640083,0.47903973811039374
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user11,user11,100,7,31276,100,11897,0.0,,0.3828944400000296,0.4818808074074437,0.1564994603395462,0.7743969067832227,0.7738684043763768,0.8524795596376157,0.8001326836292085,0.8832362830735676,0.06936812828801965,0.5205764174461365,0.19483903505085315,0.3775741783642935
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user11,user11,200,7,31276,200,11797,-0.0020535108165118526,,0.7687223080000081,0.4862781678951834,0.1583288311958313,0.7707891836907689,0.7739722680092687,0.852944546525126,0.7996866237091314,0.8837374955003194,0.08147027824196237,0.5216454267501831,0.19394761380011868,0.3763668729337967
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user11,user11,1000,7,31276,1000,10997,0.02140036499480239,,1.1526295290000235,0.4486003340969568,0.14235582947731018,0.8051286714558515,0.8006642159714921,0.8744717526342505,0.8255175705374798,0.9011850373406168,0.06939170429020823,0.5094358921051025,0.18168591434027462,0.40738383195416933
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user12,user12,100,7,31276,100,11897,0.0,,0.3950002830000017,0.5244610049719916,0.17396768927574158,0.7418676977389258,0.7430443248425926,0.818821345864849,0.7715552168921234,0.847752800508736,0.07368998655483705,0.5223647952079773,0.19458687063965704,0.371186013280659
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user12,user12,200,7,31276,200,11797,0.004414852096007829,,0.7912517519999938,0.5164433077669572,0.1704019159078598,0.7487496821225735,0.7466647836131599,0.8213784291011602,0.7738945159263365,0.849747467568845,0.06250473840505255,0.5200586318969727,0.19335424260405187,0.3788251250317877
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user12,user12,1000,7,31276,1000,10997,0.04475356485243262,,1.2133602759999462,0.47567365756367097,0.15279802680015564,0.7849413476402656,0.7733379979033479,0.848295697329173,0.8036885707915855,0.8725026760722655,0.04122087287612315,0.4989871084690094,0.1773210875693371,0.426479949077021
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user13,user13,100,7,31276,100,11897,0.0,100.0,0.3872259569999983,11.341638445773622,0.8217180967330933,0.1782802387156426,0.5,0.5,0.1782802387156426,0.8217197612843574,0.8217187480053962,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user13,user13,200,7,31276,200,11797,0.0,100.0,0.7776874559999669,11.323119888648195,0.8203765153884888,0.17962193778079172,0.5,0.5,0.17962193778079172,0.8203780622192083,0.8203770489402471,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user13,user13,1000,7,31276,1000,10997,0.0,100.0,1.170234827999991,11.19296925106128,0.8109468221664429,0.1890515595162317,0.5,0.5,0.1890515595162317,0.8109484404837684,0.8109473676001624,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user14,user14,100,7,31276,100,11897,0.0,,0.3963648999999805,0.29300651439245295,0.08812021464109421,0.8807262335042447,0.7077999421819222,0.9078572151000716,0.979754468070613,0.6588836331496257,0.06279500246904693,0.39198407530784607,0.12137513658905606,0.6206606707573338
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user14,user14,200,7,31276,200,11797,0.2410255061221551,,0.7907507169999803,0.2962672658780632,0.09493061900138855,0.8530982453166059,0.5598256325823042,0.9078727154053846,0.9796027183448999,0.660239677021709,0.0636537901699073,0.2975059151649475,0.050012715097058576,0.7852843943375435
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user14,user14,1000,7,31276,1000,10997,0.5087765702869571,1000.0,1.1853186839999807,0.38284140293712116,0.125738725066185,0.8265890697462944,0.5031722442807127,0.9061389675706855,0.9781350508340104,0.6666112675141936,0.11095797936190274,0.19255176186561584,0.0071837773938346824,0.9260707465672456
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user15,user15,100,7,31276,100,11897,0.0,100.0,0.38977586000004294,9.190718253481872,0.6658807992935181,0.3341178448348323,0.5,0.5,0.3341178448348323,0.6658821551651677,0.6658811418862065,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user15,user15,200,7,31276,200,11797,0.0,100.0,0.7803392559999907,9.18438654455086,0.6654220819473267,0.3345765872679495,0.5,0.5,0.3345765872679495,0.6654234127320505,0.6654223994530893,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_all_synsets_g8_t010_rp100,fixed_global_sequence,loou_user15,user15,1000,7,31276,1000,10997,0.0,100.0,1.166901504000009,9.132097548164024,0.6616336703300476,0.33836500863871966,0.5,0.5,0.33836500863871966,0.6616349913612803,0.6616339184776744,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_first_synset_g8_t010_rp100,fixed_global_sequence,loou_user0,user0,100,7,31276,100,11897,0.0,100.0,0.39769139699996003,10.562016887402503,0.7652334570884705,0.23476506682356896,0.5,0.5,0.23476506682356896,0.765234933176431,0.7652339198974698,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_first_synset_g8_t010_rp100,fixed_global_sequence,loou_user0,user0,200,7,31276,200,11797,0.0,100.0,0.7949407719999613,10.55794942527858,0.7649387717247009,0.2350597609561753,0.5,0.5,0.2350597609561753,0.7649402390438247,0.7649392257648635,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_first_synset_g8_t010_rp100,fixed_global_sequence,loou_user0,user0,1000,7,31276,1000,10997,0.0,100.0,1.19360033199996,10.522746663151942,0.7623881697654724,0.2376102573429117,0.5,0.5,0.2376102573429117,0.7623897426570883,0.7623886697734823,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_first_synset_g8_t010_rp100,fixed_global_sequence,loou_user1,user1,100,7,31276,100,11897,0.0,,0.39643193999995674,0.4706947614863996,0.15296034514904022,0.7770866605026477,0.7769679221570516,0.8617930992559795,0.8619678308968368,0.85424668744109,0.0402570636450588,0.5231467485427856,0.1957636378919055,0.37454820542994033
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_first_synset_g8_t010_rp100,fixed_global_sequence,loou_user1,user1,200,7,31276,200,11797,0.011892063594785703,,0.7947263579999913,0.4867884032224507,0.16032154858112335,0.7651945409849962,0.7674953105424345,0.8623952727115646,0.8620433543744987,0.8555096079645226,0.08311239452577096,0.5169254541397095,0.1969992370941765,0.3878104602865135
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_first_synset_g8_t010_rp100,fixed_global_sequence,loou_user1,user1,1000,7,31276,1000,10997,0.04032587189211373,,1.1946312249999664,0.5139351484857875,0.1724892407655716,0.7406565426934618,0.7504453634504973,0.8756461802798587,0.8709468301599563,0.8725078024088606,0.1497539132393099,0.5020503997802734,0.19077930344639446,0.41065745203237247
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_first_synset_g8_t010_rp100,fixed_global_sequence,loou_user10,user10,100,7,31276,100,11897,0.0,,0.40381208799999513,0.50687167246425,0.16672684252262115,0.7584264940741363,0.765273705069405,0.8403624109604407,0.8831552588799835,0.758768940822166,0.0815000869531015,0.5231995582580566,0.19677229553668993,0.37421198621501217
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_first_synset_g8_t010_rp100,fixed_global_sequence,loou_user10,user10,200,7,31276,200,11797,0.027195553526201004,,0.809656939999968,0.486189117631632,0.1594371795654297,0.7655336102398915,0.7472804549476493,0.8424624609431242,0.8845011032571326,0.7622620825502991,0.03168488579480194,0.5089708566665649,0.19293040603543274,0.40239043824701193
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_first_synset_g8_t010_rp100,fixed_global_sequence,loou_user10,user10,1000,7,31276,1000,10997,0.11666912741095979,,1.2152839599999652,0.5310518567186049,0.17990660667419434,0.7193780121851414,0.6809478312857735,0.8491817669116869,0.8868482878698873,0.7775929802439798,0.1276227974117675,0.46215832233428955,0.16850050013640083,0.47903973811039374
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_wordnet_supersense_first_synset_g8_t010_rp100,fixed_global_sequence,loou_user11,user11,100,7,31276,100,11897,0.0,,0.3982254259999536,0.48297592008829804,0.15697507560253143,0.7754896192317391,0.7750622418507629,0.8514593476599924,0.7988580890143473,0.8826150238337995,0.06922088318513082,0.5197833180427551,0.19349415819114063,0.38068420610237874
