estimator,q,balanced_accuracy,accuracy,nll,brier,auroc,runtime_seconds
twopl_irt_online_baseline,1000,0.8007543575905136,0.8392288806038011,0.41687683194721975,0.11888870457187295,0.8966877806169006,0.6283396160627035
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w50_50_bm060,1000,0.7975318634106716,0.839893834682186,0.411507125002109,0.11859920135689613,0.8995834218661002,0.4761807675001819
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w55_45_bm060,1000,0.7971574765969351,0.83991088478676,0.4111410194676168,0.1185770774678693,0.8995834218661002,0.47501493312483944
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w60_40_bm060,1000,0.79686712846299,0.8400245521505865,0.41079946669700224,0.11855762568343665,0.899583429302552,0.4661560854376603
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w65_35_bm060,1000,0.7960997278390848,0.8400700190961171,0.41047802024606356,0.11854084825702489,0.8995835485148176,0.4362010213751546
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w50_50_bm030,1000,0.7954732498464409,0.8399847685732472,0.4113387261409712,0.1185230002715911,0.8995834218661002,0.4582134445001884
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w55_45_bm030,1000,0.7946883621889428,0.840206419932709,0.4109694623629423,0.11849955392141853,0.8995834218661002,0.46270471893785725
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w60_40_bm030,1000,0.7933933069989821,0.8399677184686732,0.41062475545336624,0.11847876811817527,0.899583429302552,0.4375730186874307
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w65_35_bm030,1000,0.7928275117042936,0.8399734018368646,0.41030015691430644,0.11846064487946628,0.8995835485148176,0.4586616288127061
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w50_50,1000,0.7920159900454363,0.8396096662726198,0.4112898319827687,0.11849759550156377,0.8995834218661002,0.4624286606874648
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w55_45,1000,0.7916229830815938,0.8396323997453851,0.4109176810398997,0.11847304698980589,0.8995834218661002,0.43905679549959586
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w60_40,1000,0.7914945140534952,0.8397119669000637,0.4105700886654237,0.11845114576387869,0.899583429302552,0.4541944553125177
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w50_50_bp030,1000,0.7913415928156025,0.8390811130308266,0.4113603551822847,0.11852291323099075,0.8995834218661002,0.6853095969999004
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w65_35,1000,0.7912960544865307,0.839700600163681,0.4102426043400136,0.11843189357575792,0.8995835485148176,0.4395771363124368
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w55_45_bp030,1000,0.7912945608469429,0.8392913976539056,0.41098558844618727,0.11849748323960425,0.8995834218661002,0.44908235681248243
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w65_35_bp030,1000,0.7912934104936993,0.8396778666909157,0.41030527609712186,0.11845452177068075,0.8995835485148176,0.45179984631226944
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w60_40_bp030,1000,0.7912512990405413,0.8394903155406019,0.4106353795875042,0.11847468560075061,0.899583429302552,0.43866653281270374
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w50_50_bp060,1000,0.791101391528114,0.8389560789306174,0.41155019373123747,0.11859885458886918,0.8995834218661002,0.6185560745003613
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w55_45_bp060,1000,0.7910446391773818,0.8390242793489133,0.41117308274505876,0.11857276394915232,0.8995834218661002,0.4935295258125052
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w60_40_bp060,1000,0.7907657538464208,0.8391208966081659,0.4108205265681983,0.11854928908757154,0.899583429302552,0.4394671628751894
grouped_residual_irt_kmeans_cosine_g64_t010_rp100_twopl_hybrid_w65_35_bp060,1000,0.7897975779374057,0.8393027643902883,0.4104880707326661,0.11852843113436332,0.8995835485148176,0.44940206781245706
grouped_residual_irt_kmeans_cosine_g64_t010_rp100,1000,0.7845637932814682,0.840172319723561,0.40849300767237234,0.11837125757302402,0.8996333697841855,0.4568841939997128
rasch_irt_online_baseline,1000,0.7833732368162386,0.8399506683640993,0.410912116377752,0.11931083630770445,0.8966877806169006,0.619006194625058
