estimator,q,balanced_accuracy,accuracy,nll,brier,auroc,runtime_seconds,source_path
grouped_residual_irt_pca_quantile_g8_t025_rp200_twopl_hybrid_w70_30,100,0.786523835413754,0.8162877195931747,0.4449119907380529,0.1318374983937452,0.8830430335825615,0.4200172451249671,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t025_rp200/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp100_twopl_hybrid_w70_30,100,0.7865209934984253,0.816440068924939,0.4451797562101341,0.1319212515742636,0.8829336846868635,0.4199093639999489,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp200_twopl_hybrid_w70_30,100,0.7865165889882068,0.8164348154997058,0.4451795675108023,0.1319211860988972,0.8829344857782688,0.4213875402500946,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp200/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t030_rp100_twopl_hybrid_w70_30,100,0.7865136985680852,0.8163507606959738,0.4452141864378551,0.1319344799112767,0.8829806030607393,0.4196043421874833,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t030_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t025_rp100_twopl_hybrid_w80_20,100,0.7865082994424196,0.8172753635370261,0.4442551547586356,0.1317469828890176,0.8830431426797248,0.429412467500029,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t025_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t025_rp200_twopl_hybrid_w80_20,100,0.7865065281873589,0.8172753635370261,0.4442548912858338,0.1317468903990463,0.8830430409034398,0.4187841718750462,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t025_rp200/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t010_rp100_twopl_hybrid_w70_30,100,0.7864853508255434,0.8163244935698075,0.4457316319503104,0.1321355932848216,0.8839408345859723,0.6158789299374803,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t010_rp100_twopl_hybrid_w80_20,100,0.7862205118054031,0.816040808607212,0.4451626136494274,0.1320782990165152,0.8839408345859723,0.5934470566249956,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t010_rp200_twopl_hybrid_w80_20,100,0.7862111210643834,0.8160565688829117,0.4451539817907068,0.132074881770674,0.8840327350103765,0.5406033757500381,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t030_rp100_twopl_hybrid_w90_10,100,0.786137884505071,0.8171440279061949,0.4436889248838914,0.1316766660069523,0.8829592941078732,0.4215411972500078,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t030_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t010_rp100_twopl_hybrid_w90_10,100,0.7860593857860197,0.8172543498360931,0.4446548711503743,0.1320286875104713,0.8839408345859723,0.5480605315624985,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t010_rp200_twopl_hybrid_w90_10,100,0.7860540510081913,0.8172596032613264,0.4446452398698135,0.1320248487917785,0.8840327350103765,0.6362699675625549,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t030_rp100_twopl_hybrid_w80_20,100,0.7860100809094035,0.8166449525090359,0.4445882088956254,0.1318539407724689,0.8829807413956454,0.418579617624971,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t030_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp200_twopl_hybrid_w80_20,100,0.7859631710270742,0.8166869799109019,0.4445508541752555,0.1318395490419683,0.8829341160804521,0.4196527648749963,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp200/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp100_twopl_hybrid_w80_20,100,0.7859572792472854,0.8166817264856686,0.4445510526771055,0.1318396173194966,0.8829335883079453,0.4197954768750662,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t025_rp100_twopl_hybrid_w90_10,100,0.7859350301069263,0.8171230142052618,0.4436651202867995,0.1316663805166777,0.8830431410686203,0.4297473250000081,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t025_rp100/grouped_residual_irt_summary.csv
