dataset_name,data_mode,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,accuracy,balanced_accuracy,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user0,user0,100,7,31276,100,11897,0.0,,0.8258396339988394,0.7192474094752516,0.16593575477600098,0.762881398671934,0.733379846018511,0.8073328720999082,0.5276391528415039,0.914749734760192,0.12412798751765282,0.388729989528656,0.09674707909557032,0.5640077330419433
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user0,user0,1000,7,31276,1000,10997,0.21339929255802878,,1.6529035929997917,0.66597918887965,0.14792868494987488,0.7948531417659361,0.7201779883246714,0.8238125286661233,0.5485148116717611,0.9215304027294362,0.09326532766571194,0.3057752847671509,0.11830499227061926,0.7273801945985269
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user0,user0,2000,7,31276,2000,9997,0.2739380358848399,,2.4832456309995905,0.6712976717316261,0.14374323189258575,0.7942382714814444,0.7367335865851765,0.8396723320740666,0.5701044749238577,0.9276028882589108,0.100540255081526,0.2822420597076416,0.13013904171251375,0.7527258177453235
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user1,user1,100,7,31276,100,11897,0.0,,0.8320303729997249,0.4685093898370729,0.1410580426454544,0.7956627721274271,0.793132859184617,0.8819328275181552,0.8607239655224572,0.8502948623813807,0.059577559454430086,0.4582769572734833,0.13734554929814238,0.47053879129192233
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user1,user1,1000,7,31276,1000,10997,0.04980593700175903,,1.6581323909995263,0.4727570963301527,0.14559327065944672,0.731108484132036,0.7421941077001541,0.8954676253166385,0.8779487489043101,0.8688442169521443,0.14145167344557202,0.43545204401016235,0.2013276348094935,0.4086569064290261
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user1,user1,2000,7,31276,2000,9997,0.08303599421039806,,2.4882552569997642,0.4445823051483518,0.13241221010684967,0.7377213163949184,0.7539542715670053,0.9081593857959492,0.8913696078545921,0.8874272137174601,0.15603165778142716,0.4202234745025635,0.20366109832949886,0.44733420026007803
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user10,user10,100,7,31276,100,11897,0.0,,0.8353032880004321,0.6347962778245426,0.18779747188091278,0.6937883500042027,0.7278620274252725,0.8286732710395952,0.8558314778167955,0.7193262359615915,0.1466182508011764,0.44410231709480286,0.11725645120618643,0.532907455661091
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user10,user10,1000,7,31276,1000,10997,0.09374838314352935,,1.6694807189996936,0.5719205240953238,0.16685697436332703,0.7532054196599073,0.7423681343933104,0.8348190004148445,0.8583694549587497,0.7334578800131282,0.08714064765347912,0.4024684429168701,0.26161680458306813,0.5111394016549968
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user10,user10,2000,7,31276,2000,9997,0.1392830206633502,,2.5049318540004606,0.5799319750048606,0.16940054297447205,0.7476242872861859,0.7430827977470664,0.840448124031078,0.8581535297247578,0.7504305590679843,0.11990551415257357,0.3822464048862457,0.28778633590077024,0.527558267480244
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user11,user11,100,7,31276,100,11897,0.0,,0.8306692620008107,0.47353964673787513,0.1380286067724228,0.8123056232663697,0.8042805113341651,0.8796028375737606,0.8042055311244813,0.8920159727635701,0.06059186074229991,0.4534440338611603,0.2586366310834664,0.4641506262082878
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user11,user11,1000,7,31276,1000,10997,0.04204276066793572,,1.6953915350004536,0.4426213995552155,0.12248027324676514,0.8787851232154223,0.8726007288270405,0.9004598859419465,0.8351289984810801,0.9107885519194379,0.10765202845196785,0.4343799948692322,0.19796308084022915,0.5021369464399381
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user11,user11,2000,7,31276,2000,9997,0.10117267388482344,,2.6046614080005384,0.40651149030825495,0.10504008084535599,0.9164749424827449,0.911539566767141,0.9175631004749212,0.8608804514612485,0.9259897156103474,0.12545911196401838,0.4075678884983063,0.1353406021806542,0.5523657097129139
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user12,user12,100,7,31276,100,11897,0.0,,0.9349544310007332,0.5928520756468862,0.16591981053352356,0.7686811801294444,0.7592463310599075,0.826823649362817,0.7491662960377103,0.8369805572406035,0.06115519626462535,0.4477965533733368,0.24409515003782467,0.4853324367487602
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user12,user12,1000,7,31276,1000,10997,0.06371583246919466,,1.7629225710006722,0.5658172408496486,0.14992506802082062,0.8315904337546604,0.8222732187731425,0.8452010058709006,0.7744998248538866,0.8526808077808843,0.08071276420831608,0.4192648231983185,0.07847594798581431,0.5250522869873602
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user12,user12,2000,7,31276,2000,9997,0.11554798061090439,,2.5890959360003762,0.5432283520104636,0.13544709980487823,0.8675602680804241,0.8587186597771974,0.8610092802386538,0.7953733747567594,0.8668521978371156,0.10212708720027794,0.39605456590652466,0.050215064519355805,0.5775732719815945
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user13,user13,100,7,31276,100,11897,0.0,,0.822145031999753,0.574867672879092,0.13073304295539856,0.8023871564259898,0.8360081960382151,0.8989462739528571,0.5937847851888637,0.9686744851373339,0.1732305343488069,0.3891763389110565,0.10548877868370177,0.5440867445574514
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user13,user13,1000,7,31276,1000,10997,0.5202082292032885,1000.0,1.6459358430001885,0.4529126749443098,0.1088951975107193,0.8615986178048559,0.7016458598091251,0.9022999729996815,0.60465272355215,0.9684540549414264,0.07262648845519479,0.18672360479831696,0.0,0.8679639901791397
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user13,user13,2000,7,31276,2000,9997,0.5735224803349764,1000.0,2.4692428179987473,0.4746459740319487,0.11615303158760071,0.853556066820046,0.7055931835585927,0.90622882998327,0.619611874571078,0.9681502801328465,0.089135962254562,0.165974959731102,0.0,0.8547564269280784
responses_static,time_est_rasch,fasttext,rasch_highbudget_var25,uniform_random,s_user14,user14,100,7,31276,100,11897,0.0,,0.8323746229998505,1.1730170707392762,0.1957387626171112,0.8110448012103891,0.7508449455806034,0.8347241222046546,0.9524876414695278,0.39951979789748016,0.21856142288191455,0.2934608459472656,0.1780280743044465,0.6936202403967386
