dataset_name,data_mode,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,accuracy,balanced_accuracy,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8
responses_static,time_est,fasttext,neural_n2c_svd_ftkernel_hybrid_w20_55_25,uniform_random,s_user0,user0,100,7,31276,100,11897,0.0,,0.8726307110009657,0.5405573257295399,0.18403737246990204,0.709422543498361,0.7341903866809882,0.8158593587282291,0.5599835601100727,0.929497020701614,0.19170591071081472,0.509488582611084,0.1939984870135328,0.40144574262419097
responses_static,time_est,fasttext,neural_n2c_svd_ftkernel_hybrid_w20_55_25,uniform_random,s_user0,user0,1000,7,31276,1000,10997,-0.008506984253258148,,1.9869341160010663,0.4725640658505109,0.1538001298904419,0.7623897426570883,0.7510459939731758,0.8352544657072827,0.5814826423433894,0.9362347656366505,0.1424456135544889,0.5138227939605713,0.14413021733199963,0.21614985905246886
responses_static,time_est,fasttext,neural_n2c_svd_ftkernel_hybrid_w20_55_25,uniform_random,s_user0,user0,2000,7,31276,2000,9997,0.016843515290484102,,3.3692690070001845,0.45733152950672934,0.14771269261837006,0.7822346704011204,0.7898144270514836,0.8517525903065998,0.6002706807459977,0.9420860322535087,0.14739264434392993,0.5009070038795471,0.10603180954286286,0.2716815044513354
responses_static,time_est,fasttext,neural_n2c_svd_ftkernel_hybrid_w20_55_25,uniform_random,s_user1,user1,100,7,31276,100,11897,0.0,,0.869009742000344,0.4422291570905463,0.14022748172283173,0.8083550474909641,0.8085330087521011,0.8910649120054058,0.8914640846182977,0.8878668979792073,0.074369256422481,0.532670795917511,0.15718248297890225,0.3144490207615365
responses_static,time_est,fasttext,neural_n2c_svd_ftkernel_hybrid_w20_55_25,uniform_random,s_user1,user1,1000,7,31276,1000,10997,-0.009785790847729254,,1.9975446650005324,0.46984592452905355,0.15345615148544312,0.7488405928889698,0.7582702744757222,0.9027988792693304,0.9039849302313648,0.8981599710354712,0.1604146014431872,0.5378834009170532,0.27789397108302266,0.38074020187323815
responses_static,time_est,fasttext,neural_n2c_svd_ftkernel_hybrid_w20_55_25,uniform_random,s_user1,user1,2000,7,31276,2000,9997,0.009016158365702544,,3.3725619329998153,0.43997442724441443,0.1407504826784134,0.7638291487446234,0.7770608564212682,0.9176252087661412,0.9167901506493521,0.9147921355636099,0.18809791676781348,0.5278681516647339,0.23196959087726318,0.4350305091527458
responses_static,time_est,fasttext,neural_n2c_svd_ftkernel_hybrid_w20_55_25,uniform_random,s_user10,user10,100,7,31276,100,11897,0.0,,0.8634119849994022,0.5096530051851841,0.16947829723358154,0.7426241909725141,0.7555783613535474,0.8486263251616729,0.8905349309062951,0.7864476481593493,0.09885178747796468,0.5263882875442505,0.22946961418845088,0.315709842817517
responses_static,time_est,fasttext,neural_n2c_svd_ftkernel_hybrid_w20_55_25,uniform_random,s_user10,user10,1000,7,31276,1000,10997,-0.020620676613828267,,1.9826116129988804,0.4899704053549242,0.16021591424942017,0.757661180321906,0.7488864953241887,0.8556461879055239,0.8923536876071951,0.7998537726217657,0.07878440824952399,0.5372427701950073,0.3317268345912522,0.40429207965808855
responses_static,time_est,fasttext,neural_n2c_svd_ftkernel_hybrid_w20_55_25,uniform_random,s_user10,user10,2000,7,31276,2000,9997,-0.004609384996370875,,3.3617961419986386,0.4833424454487316,0.15804070234298706,0.7537261178353506,0.7503496159065335,0.8627956748484175,0.8940231198711257,0.8150666757024132,0.09188598581236028,0.5288146138191223,0.3074922476743023,0.44953486045813745
responses_static,time_est,fasttext,neural_n2c_svd_ftkernel_hybrid_w20_55_25,uniform_random,s_user11,user11,100,7,31276,100,11897,0.0,,0.8834530010008166,0.45491942169437266,0.14553187787532806,0.7997814575102967,0.8082276605350248,0.8862035699973491,0.84286613952613,0.913089369535331,0.09965974149097159,0.5296375751495361,0.14583508447507776,0.3507606959737749
