estimator,q,balanced_accuracy,accuracy,nll,brier,auroc,runtime_seconds
twopl_irt_online_baseline,1000,0.8007543575905136,0.8392288806038011,0.41687683194721975,0.11888870457187295,0.8966877806169006,0.4409473667500379
grouped_residual_irt_anchor_cosine_g16_t010_rp100_twopl_hybrid_w50_50_bm060,1000,0.7979331771208291,0.8400643357279258,0.41176562100938796,0.11870147944399964,0.8988341672555732,0.4475333450625385
grouped_residual_irt_anchor_cosine_g64_t010_rp100_twopl_hybrid_w50_50_bm060,1000,0.797931035356224,0.8396153496408111,0.41230433173837644,0.11890108145803803,0.8993938652098299,0.45262957481270405
grouped_residual_irt_anchor_cosine_g16_t010_rp200_twopl_hybrid_w50_50_bm060,1000,0.7979153720881969,0.8400529689915431,0.41176344043372437,0.11870081046158786,0.8988328392539214,0.4897467381875913
grouped_residual_irt_anchor_cosine_g64_t010_rp200_twopl_hybrid_w50_50_bm060,1000,0.7978013278075626,0.8396039829044285,0.41224576532053636,0.11887918018416704,0.8994700371885971,0.5183573393123879
grouped_residual_irt_anchor_cosine_g16_t010_rp100_twopl_hybrid_w55_45_bm060,1000,0.7973625082880743,0.8400302355187779,0.41142417194941683,0.11869016577069344,0.8988351721995835,0.4447219608751425
grouped_residual_irt_anchor_cosine_g16_t010_rp200_twopl_hybrid_w55_45_bm060,1000,0.7973378722603821,0.8400245521505865,0.4114218342531724,0.11868944840666641,0.8988338461414611,0.43079350674975103
grouped_residual_irt_anchor_cosine_g16_t010_rp100_twopl_hybrid_w60_40_bm060,1000,0.796804065345845,0.8400359188869692,0.4111072079030634,0.11868162920861755,0.898836542269306,0.4422448159376131
grouped_residual_irt_anchor_cosine_g16_t010_rp200_twopl_hybrid_w60_40_bm060,1000,0.7967951729338983,0.8400245521505865,0.41110472171313683,0.11868086681553006,0.8988352240429511,0.4462973616875274
grouped_residual_irt_anchor_cosine_g64_t010_rp200_twopl_hybrid_w55_45_bm060,1000,0.7965802200594505,0.8394903155406019,0.4119442834518347,0.11888273026492716,0.8994700371885971,0.45925345756268143
