dataset_name,data_mode,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,accuracy,balanced_accuracy,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t010_rp100,fixed_global_sequence,loou_user0,user0,1000,15,31276,1000,10997,0.0,,0.43399819400019624,0.6363534798464158,0.15904820373130651,0.7803946530872056,0.7419104803005732,0.8375114912677306,0.567439715788974,0.9408827918595013,0.1373897227647248,0.4026055722028603,0.09502591615895244,0.5242338819678094
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t010_rp100,fixed_global_sequence,loou_user1,user1,1000,15,31276,1000,10997,0.0,,0.4318585910004913,0.39657858422749676,0.12122876174027673,0.8436846412657998,0.8441720134034012,0.9180777404946493,0.9146981250392836,0.9150809433577624,0.0803470289079959,0.47237135341149955,0.1395835227789397,0.4396653632808948
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t010_rp100,fixed_global_sequence,loou_user10,user10,1000,15,31276,1000,10997,0.0,,0.43567406900001515,0.43505078330672314,0.13611222361254052,0.8216786396289897,0.8241530706374612,0.8917683561549404,0.9222830413646493,0.8404789390621125,0.06753836443631427,0.4662321364388006,0.13967445667000092,0.451668636900973
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t010_rp100,fixed_global_sequence,loou_user11,user11,1000,15,31276,1000,10997,0.0,,0.4315182090003873,0.40675846159770734,0.1212421111013755,0.8313176320814768,0.8262375556284927,0.9123015927658314,0.8660804514411846,0.936313480952675,0.06907986937755989,0.45625163834797433,0.16113485496044375,0.49504410293716467
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t010_rp100,fixed_global_sequence,loou_user12,user12,1000,15,31276,1000,10997,0.0,,0.434515711000131,0.5093855618717366,0.15440849335182466,0.7861234882240611,0.7937106219196397,0.8630225030492156,0.8115261596694319,0.8884703983613871,0.08254791267502198,0.46566679153214485,0.16104392106938256,0.46840047285623354
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t010_rp100,fixed_global_sequence,loou_user13,user13,1000,15,31276,1000,10997,0.0,,0.43971071500072867,0.42452902840683526,0.10086691003265111,0.8595980722015095,0.7117217491350742,0.9085638046469673,0.6388384328777705,0.9778869757482996,0.05676089383852119,0.29551618965707743,0.10530144584886787,0.7282895335091388
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t010_rp100,fixed_global_sequence,loou_user14,user14,1000,15,31276,1000,10997,0.0,,0.442300580999472,0.3061756731793722,0.08890471464343039,0.8731472219696281,0.7365618724444122,0.9116168856306404,0.9810683195469287,0.6286472444028602,0.046826959021846144,0.344467362383573,0.0858415931617714,0.6515413294534873
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t010_rp100,fixed_global_sequence,loou_user15,user15,1000,15,31276,1000,10997,0.0,,0.4359961390000535,0.38329977402846394,0.11483324037361295,0.8400472856233518,0.8223712501989964,0.9149432978806094,0.8478318190747718,0.9513938512450978,0.06090030719937377,0.4366596568679875,0.15713376375375102,0.4935891606801855
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t010_rp100,fixed_global_sequence,loou_user2,user2,1000,15,31276,1000,10997,0.0,,0.4401906549992418,0.29617510786168777,0.09064250088464697,0.8654178412294262,0.7434816842087558,0.935231120560674,0.9804008102469752,0.791247419662563,0.06598873366187513,0.3804081056691155,0.13740110939347094,0.5916158952441575
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t010_rp100,fixed_global_sequence,loou_user3,user3,1000,15,31276,1000,10997,0.0,,0.44030490400018607,0.40360306791912653,0.12518720134016367,0.8343184504864963,0.836883939056347,0.9127579237065129,0.927082141845877,0.8928034119686328,0.08223159532507548,0.466318359956858,0.15176866418114032,0.46330817495680643
