estimator,q,balanced_accuracy,accuracy,nll,brier,auroc,runtime_seconds
grouped_residual_irt_pca_quantile_g8_t025_rp150,200,0.7912771384028333,0.8221210901076544,0.4369568557772229,0.1287884416304792,0.8860778567384466,1.0145945999374817
grouped_residual_irt_pca_quantile_g8_t025_rp050,200,0.7912687863048644,0.822110494193439,0.43695837276050875,0.12878896072363458,0.8860764835996848,1.0077742294374872
grouped_residual_irt_pca_quantile_g32_t025_rp150,200,0.7906094851643706,0.8194403238111384,0.43854182774408934,0.12936100821530516,0.8855065748895768,0.9758128678750495
grouped_residual_irt_pca_quantile_g32_t010_rp050,200,0.7905885207988833,0.8195992625243707,0.43861582442023533,0.12939436778412006,0.8854427063678286,0.9673225001250216
grouped_residual_irt_pca_quantile_g32_t010_rp150,200,0.7905885207988833,0.8195992625243707,0.43861455483554246,0.12939399841424026,0.8854416622417347,0.9655932559375344
grouped_residual_irt_pca_quantile_g32_t025_rp050,200,0.7905884488784654,0.8194244299398152,0.43854313073250906,0.12936138612843134,0.885509044024817,0.9424856669375288
grouped_residual_irt_pca_quantile_g16_t025_rp050,200,0.7899382912219267,0.8206217682461643,0.43795574174009444,0.1291534750654676,0.8856574248067407,1.0637385366250385
grouped_residual_irt_pca_quantile_g16_t025_rp150,200,0.7898528458920856,0.820605874374841,0.43795446487810874,0.12915307158209155,0.8856558569937419,1.0046092559375097
grouped_residual_irt_kmeans_euclidean_g8_t010_rp150,200,0.7897669686703913,0.8183595405611597,0.43833132604113645,0.1292668702015186,0.886382062778578,0.9504284269374779
grouped_residual_irt_kmeans_euclidean_g8_t010_rp050,200,0.7897595910408164,0.818370136475375,0.4383232332394693,0.1292642134317101,0.886349759988428,0.9393338161874993
