estimator,q,balanced_accuracy,accuracy,nll,brier,auroc,runtime_seconds
twopl_irt_online_baseline,100,0.7871384470197003,0.8152160208455913,0.45244100876770726,0.13275175262242556,0.8826474266937375,0.4569332811249751
grouped_residual_irt_anchor_cosine_g16_t010_rp050,100,0.7864486946150641,0.8179267882659494,0.44397404427066445,0.13190204898251148,0.8847433979468645,0.5320629116249904
grouped_residual_irt_anchor_cosine_g16_t010_rp150,100,0.7864422568453605,0.8179267882659494,0.44396822107631323,0.13189967026465776,0.8847470539535764,0.5724086103749926
grouped_residual_irt_kmeans_cosine_g16_t025_rp150,100,0.7864270658623598,0.8180843910229469,0.4439798497594931,0.1318955134626096,0.884459377593339,0.4725002568749801
grouped_residual_irt_anchor_cosine_g16_t025_rp150,100,0.7864001246877593,0.8177166512566193,0.4440881306118148,0.13194641625075504,0.8847226514853299,0.46903130043750707
grouped_residual_irt_anchor_cosine_g32_t010_rp150,100,0.7863882612895863,0.8177429183827856,0.444087452113334,0.13194291171059697,0.884394421577429,0.46411355006247845
grouped_residual_irt_kmeans_euclidean_g16_t025_rp050,100,0.7863186411529902,0.8178952677145499,0.44402072095773726,0.13191117864821994,0.884433014917994,0.47611737462503356
grouped_residual_irt_kmeans_euclidean_g16_t025_rp150,100,0.7863030140227077,0.8180896444481802,0.4439562214168662,0.1318833702722487,0.8844773235742449,0.4599932614374751
grouped_residual_irt_anchor_cosine_g32_t010_rp050,100,0.7862887572400127,0.8175958224762545,0.444125697674199,0.1319579530540142,0.8842894223965019,0.4721229542499543
grouped_residual_irt_kmeans_cosine_g16_t025_rp050,100,0.7862623248170411,0.8176956375556863,0.4440638636660655,0.13193073053494458,0.8844710128268999,0.478010447624996
grouped_residual_irt_anchor_cosine_g16_t025_rp050,100,0.7861985368527734,0.8174382197192569,0.4441292464904901,0.13196207436516497,0.8847657241785647,0.5449252711249244
grouped_residual_irt_kmeans_cosine_g32_t010_rp150,100,0.7861888697667444,0.8180476170463142,0.44396468761983865,0.13188539736116311,0.8841873067193959,0.4649192180624766
grouped_residual_irt_anchor_cosine_g8_t010_rp050,100,0.7861764492594425,0.8176325964528873,0.4440275775808868,0.13192717944897486,0.8837126243164393,0.49562476987495074
grouped_residual_irt_kmeans_euclidean_g32_t010_rp150,100,0.7861645514763069,0.818063377322014,0.4439453588520412,0.1318784920749029,0.8841097124725105,0.46740510856244555
grouped_residual_irt_kmeans_euclidean_g32_t010_rp050,100,0.7861594839374529,0.8180581238967807,0.44396324162617806,0.13188622237151615,0.8841059322021239,0.47481927381247147
grouped_residual_irt_kmeans_cosine_g8_t025_rp150,100,0.7861588973366117,0.8174907539715894,0.44409513515742993,0.13194716422538935,0.8841564108835213,0.5104610944374741
grouped_residual_irt_kmeans_cosine_g32_t010_rp050,100,0.7861520841862948,0.8179793225182819,0.4440024118953959,0.13190179813847797,0.884172444125397,0.4747853521249681
grouped_residual_irt_anchor_cosine_g8_t010_rp150,100,0.7861304974379025,0.817585315625788,0.44402746231349466,0.13192677130398806,0.8838012692155076,0.4837910698124972
grouped_residual_irt_anchor_cosine_g8_t025_rp150,100,0.7861023032314417,0.8173384046398251,0.44413880736815975,0.1319651889762155,0.884048536168472,0.4839117280624521
grouped_residual_irt_kmeans_euclidean_g32_t025_rp150,100,0.7860824548697883,0.8178007060603514,0.4440511483821601,0.13192178853100844,0.8842311456903751,0.4828469122500536
grouped_residual_irt_kmeans_euclidean_g16_t010_rp050,100,0.7860728324525108,0.8179372951164159,0.4438740419471672,0.13184917578820599,0.8840709635927262,0.45569179775000634
grouped_residual_irt_kmeans_euclidean_g8_t025_rp150,100,0.7860545140678946,0.8173699251912246,0.44410902071215463,0.13195126157480425,0.8841817876870208,0.4631609943749879
grouped_residual_irt_kmeans_cosine_g32_t025_rp150,100,0.7860480052227701,0.8174382197192569,0.44412185864448045,0.13195250606162257,0.8842659204018027,0.47900179468750537
grouped_residual_irt_kmeans_euclidean_g16_t010_rp150,100,0.7860337324194451,0.8179057745650163,0.4438703000980742,0.13184788874210274,0.8840914038875238,0.45611576168752777
grouped_residual_irt_kmeans_euclidean_g8_t025_rp050,100,0.7860004610649833,0.8172701101117928,0.44413262817983545,0.13196033485264222,0.8841490861344018,0.4665060539999928
grouped_residual_irt_anchor_cosine_g32_t025_rp150,100,0.7860001785520051,0.817170295032361,0.44416683103644294,0.1319754445858372,0.8847411892485729,0.45837470518753776
grouped_residual_irt_kmeans_cosine_g8_t025_rp050,100,0.7859974375485496,0.8172280827099269,0.4441427419798125,0.1319656189053033,0.8841394380975204,0.5198026221249563
grouped_residual_irt_kmeans_cosine_g16_t010_rp150,100,0.7859926912872958,0.8178690005883836,0.44390368706022276,0.13186214736373508,0.8841548209277411,0.5334005521249878
grouped_residual_irt_kmeans_cosine_g16_t010_rp050,100,0.7859911812575905,0.8178532403126839,0.4439130625284322,0.13186572522880152,0.884135343851731,0.5050659036250238
