dataset_name,data_mode,evaluation_protocol,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,accuracy,balanced_accuracy,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t010_rp100,fixed_global_sequence,loou_user11,user11,1000,7,31276,1000,10997,0.01826524478891919,,1.1700296290000551,0.44983067370347785,0.1428576558828354,0.804401200327362,0.7995214005180008,0.8733604276474898,0.8244904099954566,0.899820601593408,0.06861283409196571,0.5091572403907776,0.17923069928162227,0.40729289806310814
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t010_rp100,fixed_global_sequence,loou_user12,user12,100,7,31276,100,11897,0.0,,0.39778491699871665,0.5272317077839479,0.17509089410305023,0.7382533411784483,0.7398638951675571,0.816730941350901,0.7690406003042611,0.8458350321238379,0.07416206261355547,0.5197917222976685,0.19324199377994453,0.3793393292426662
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t010_rp100,fixed_global_sequence,loou_user12,user12,200,7,31276,200,11797,0.004447944180358867,,0.8208214409987704,0.5181017926384849,0.17106465995311737,0.7476477070441637,0.7458004424074365,0.8201695212519526,0.7726698650166322,0.8487347363446945,0.06177353773496916,0.5174797177314758,0.1904721539374417,0.38391116385521745
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t010_rp100,fixed_global_sequence,loou_user12,user12,1000,7,31276,1000,10997,0.03594568208041182,,1.218488021999292,0.4790805819615446,0.1541527956724167,0.7854869509866327,0.7739409571230527,0.8459148602621227,0.8000914476019992,0.8708025082523597,0.04046383004026152,0.5011074542999268,0.1769573520050923,0.4209329817222879
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t010_rp100,fixed_global_sequence,loou_user13,user13,100,7,31276,100,11897,0.0,100.0,0.38961459399979503,11.341638445773622,0.8217180967330933,0.1782802387156426,0.5,0.5,0.1782802387156426,0.8217197612843574,0.8217187480053962,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t010_rp100,fixed_global_sequence,loou_user13,user13,200,7,31276,200,11797,0.0,100.0,0.7784456360004697,11.323119888648195,0.8203765153884888,0.17962193778079172,0.5,0.5,0.17962193778079172,0.8203780622192083,0.8203770489402471,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t010_rp100,fixed_global_sequence,loou_user13,user13,1000,7,31276,1000,10997,0.0,100.0,1.163543127999219,11.19296925106128,0.8109468221664429,0.1890515595162317,0.5,0.5,0.1890515595162317,0.8109484404837684,0.8109473676001624,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t010_rp100,fixed_global_sequence,loou_user14,user14,100,7,31276,100,11897,0.0,,0.3908652149984846,0.29092834797532235,0.0874701738357544,0.8807262335042447,0.7098847885496946,0.9090124344172908,0.9800233649982277,0.6624093864407858,0.062421303000396645,0.38897377252578735,0.1179288896360427,0.6251996301588636
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t010_rp100,fixed_global_sequence,loou_user14,user14,200,7,31276,200,11797,0.23892117819205544,,0.781589169999279,0.29401627024290306,0.09412462264299393,0.8554717301008731,0.5681125840671004,0.9091042479267208,0.9798963525357197,0.6638871360878168,0.0626942620781546,0.2960397005081177,0.049927947783334745,0.7832499788081716
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t010_rp100,fixed_global_sequence,loou_user14,user14,1000,7,31276,1000,10997,0.50291477171644,1000.0,1.177211455998986,0.3787976983063917,0.1245143711566925,0.8270437392016005,0.5046829462694713,0.9075219337721122,0.9784899264841502,0.6705225614939373,0.10988191729503793,0.19335311651229858,0.008365917977630262,0.9207056469946349
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t010_rp100,fixed_global_sequence,loou_user15,user15,100,7,31276,100,11897,0.0,100.0,0.39149423299932096,9.190718253481872,0.6658807992935181,0.3341178448348323,0.5,0.5,0.3341178448348323,0.6658821551651677,0.6658811418862065,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t010_rp100,fixed_global_sequence,loou_user15,user15,200,7,31276,200,11797,0.0,100.0,0.7818942859994422,9.18438654455086,0.6654220819473267,0.3345765872679495,0.5,0.5,0.3345765872679495,0.6654234127320505,0.6654223994530893,1.499887730460614e-05,0.0,1.0
