dataset_name,data_mode,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,accuracy,balanced_accuracy,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g8_t025_rp100,fixed_global_sequence,loou_user0,user0,100,15,31276,100,11897,0.0,,0.5735358950000204,0.6292345230891186,0.16031694063989255,0.780280743044465,0.7280470637017389,0.8207802237295336,0.5584229816036718,0.9335206427150695,0.12712231653572803,0.4109215287620737,0.10069765487097587,0.5283684962595613
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g8_t025_rp100,fixed_global_sequence,loou_user0,user0,200,15,31276,200,11797,-0.03882603953596418,,0.9980624430000375,0.6603341131419295,0.16946870587858637,0.7605323387301857,0.7447836923809412,0.8232764410006902,0.5573184044306432,0.9349283560876134,0.15895383966836207,0.42687598428396883,0.1373230482326015,0.5598881071458846
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g8_t025_rp100,fixed_global_sequence,loou_user0,user0,1000,15,31276,1000,10997,0.02922058270840173,,1.4497026910000272,0.6434416466425297,0.16086677628936655,0.7742111484950441,0.7555799034127207,0.8411008285747655,0.5986026782765699,0.94171600765398,0.14351961606850094,0.39891416224421866,0.133309084295717,0.5727016459034282
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g8_t025_rp100,fixed_global_sequence,loou_user1,user1,100,15,31276,100,11897,0.0,,0.421130780999988,0.4365625238158482,0.1386667440551975,0.8079347734723039,0.8096309804520292,0.9008540574621001,0.899118887526365,0.8985277684984806,0.08980256874241194,0.48701240447026883,0.18920736320080692,0.38698831638228126
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g8_t025_rp100,fixed_global_sequence,loou_user1,user1,200,15,31276,200,11797,-0.004119803550977643,,0.8389678959999856,0.42597683354674576,0.1338590839271287,0.8147834195134356,0.815868821499408,0.9027416840290459,0.9008743702928637,0.9001475120847866,0.07673211570883279,0.4890187999035756,0.17936763583962023,0.40128846316860217
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g8_t025_rp100,fixed_global_sequence,loou_user1,user1,1000,15,31276,1000,10997,0.021369612030329374,,1.2663838510000005,0.39912482543286687,0.12215785829393369,0.8436846412657998,0.8441720134034012,0.9164364378159472,0.9134778484334739,0.9124590939050916,0.07755628076652214,0.47660513833278134,0.1638628716922797,0.4474856779121579
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g8_t025_rp100,fixed_global_sequence,loou_user10,user10,100,15,31276,100,11897,0.0,,0.41921903100001146,0.4579408482222576,0.14643495917377292,0.7915440867445575,0.7967265371869074,0.8732724707434856,0.9080839934857562,0.8186428800688179,0.06292718599389306,0.4788117170219104,0.17113558039841978,0.4411196099857107
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g8_t025_rp100,fixed_global_sequence,loou_user10,user10,200,15,31276,200,11797,0.011502728004952369,,0.8457542539999849,0.45954867795335513,0.1471427204563167,0.79384589302365,0.8000910326272126,0.8772607526631055,0.9110846783969088,0.8250297090966412,0.07441644821424356,0.47330407607542313,0.16317707891836908,0.4430787488344494
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g8_t025_rp100,fixed_global_sequence,loou_user10,user10,1000,15,31276,1000,10997,0.04204592269565695,,1.2662138659999869,0.4315344951805128,0.1348684146401081,0.8173138128580522,0.8212008856831985,0.8907400761601643,0.9216100058413328,0.8378373133220456,0.06521591163118358,0.4586796365822324,0.13230881149404383,0.47858506865508776
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g8_t025_rp100,fixed_global_sequence,loou_user11,user11,100,15,31276,100,11897,0.0,,0.4204422290000025,0.4330501953633878,0.1315198426918256,0.8202908296209128,0.8154407517324163,0.8983359377876622,0.8469846913053001,0.9269055712431221,0.0741959432210477,0.4774028680306241,0.2047575018912331,0.42809111540724554
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g8_t025_rp100,fixed_global_sequence,loou_user11,user11,200,15,31276,200,11797,-0.0035911437962693137,,0.8435484459999998,0.4331966064776556,0.1313226586343,0.8186827159447317,0.8188087109156492,0.9003504129704556,0.8498321412697463,0.9283975367595748,0.0785774673076099,0.47911729037847345,0.193778079172671,0.4107824023056709
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g8_t025_rp100,fixed_global_sequence,loou_user11,user11,1000,15,31276,1000,10997,0.0351005380849951,,1.2685507129999678,0.40998861159149236,0.12265295306361582,0.8313176320814768,0.8221866716868553,0.9108608232849064,0.8621810662104509,0.9353899863188986,0.07262056962939431,0.4606457704794293,0.17222878966990998,0.4944075656997363
