dataset_name,data_mode,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,accuracy,balanced_accuracy,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g16_t030_rp100,fixed_global_sequence,loou_user0,user0,100,15,31276,100,11897,0.0,,0.4116140959999939,0.6292441656319342,0.160316701741127,0.7824661679414978,0.7273841562994917,0.8206361355765074,0.5576304579601222,0.9334613583927711,0.12729632847196506,0.4112059901582288,0.08699672186265445,0.5166848785408086
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g16_t030_rp100,fixed_global_sequence,loou_user0,user0,200,15,31276,200,11797,-0.03768050845939394,,0.8174688659996718,0.6610184933821355,0.1696319761316499,0.7605323387301857,0.7447836923809412,0.8239475229701325,0.5616509855469155,0.9350573277263324,0.15937451819370135,0.4267004409489394,0.1373230482326015,0.5525981181656353
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g16_t030_rp100,fixed_global_sequence,loou_user0,user0,1000,15,31276,1000,10997,0.025320895675827612,,1.2242229729999963,0.6401939082339727,0.16001724744725448,0.7731199418023097,0.7560456399465687,0.8412978770911419,0.6034267343867485,0.9418435828845702,0.1410571612517631,0.4007938861801569,0.12739838137673912,0.5274165681549513
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g16_t030_rp100,fixed_global_sequence,loou_user1,user1,100,15,31276,100,11897,0.0,,0.4119196340002418,0.4358231014546698,0.1383995180788129,0.8079347734723039,0.8096309804520292,0.9014515372044762,0.8991587739185427,0.8995935272085769,0.08977524618571726,0.4859155355507977,0.1800453895940153,0.4194334706228461
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g16_t030_rp100,fixed_global_sequence,loou_user1,user1,200,15,31276,200,11797,-0.0037039627436667067,,0.817143015000056,0.42584995676077536,0.13386580928476255,0.8175807408663219,0.8185735715357813,0.9032149682013993,0.9008666135628265,0.9001389108445995,0.07796831710234309,0.4877153485910467,0.17835042807493431,0.4045943884038315
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g16_t030_rp100,fixed_global_sequence,loou_user1,user1,1000,15,31276,1000,10997,0.020210292395879154,,1.2500759720001042,0.3990411115332086,0.12212332688805247,0.8452305174138401,0.8456359552913855,0.9164852645485966,0.9124312627245005,0.9131231111645496,0.0784685311721051,0.47609504049761586,0.15913430935709738,0.44084750386469035
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g16_t030_rp100,fixed_global_sequence,loou_user10,user10,100,15,31276,100,11897,0.0,,0.40929996100021526,0.4623309214761907,0.14813770614823346,0.7908716483147011,0.7966002244190595,0.8728541431673846,0.9060403056859733,0.8184622663050344,0.06586404116415236,0.48288656231967986,0.18248297890224427,0.4121207026981592
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g16_t030_rp100,fixed_global_sequence,loou_user10,user10,200,15,31276,200,11797,0.007757545275309822,,0.8242556610002794,0.4670950504917458,0.1501341528791331,0.7892684580825634,0.7962283699257058,0.8741220562261784,0.9064971896682839,0.8220409088813709,0.08104140190014811,0.4791405479496462,0.1665677714673222,0.4156141391879291
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g16_t030_rp100,fixed_global_sequence,loou_user10,user10,1000,15,31276,1000,10997,0.042230243853312296,,1.2357049080001161,0.4348560863313167,0.1361006509629664,0.8197690279167046,0.8229829212927344,0.8894325433843783,0.9193073174262986,0.8360457123498507,0.06741732705565899,0.4624941450394321,0.13667363826498136,0.4700372828953351
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_pca_quantile_g16_t030_rp100,fixed_global_sequence,loou_user11,user11,100,15,31276,100,11897,0.0,,0.4141938279999522,0.43387128963288396,0.13183511509933535,0.8133142809111541,0.8158828805608536,0.8983443181901865,0.8506621697522337,0.9265782616316178,0.07581456865389707,0.47657570861949416,0.20853996805917457,0.40489198957720435
