model,q,accuracy,balanced_accuracy,nll,brier,auroc
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.39), np.float64(0.42), np.float64(0.145), np.float64(0.045)] | b=0.000",1000,0.8411896426298081,0.8371167419882317,0.385222544723677,0.11856929241201639,0.9123231741330351
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.48), np.float64(0.14), np.float64(0.06)] | b=0.000",1000,0.8411896426298081,0.8371055928838138,0.3837149997269943,0.11851600744148523,0.9126456946788004
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.47), np.float64(0.14), np.float64(0.06)] | b=0.000",1000,0.8411896426298081,0.8371014119696569,0.3837409959017071,0.11852148473196247,0.9126572973154439
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.44), np.float64(0.155), np.float64(0.065)] | b=0.000",1000,0.8411896426298081,0.8371014119696569,0.3834797293543162,0.11853425601839769,0.9128658521883919
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.4), np.float64(0.4), np.float64(0.155), np.float64(0.045)] | b=0.000",1000,0.8411896426298081,0.8371000183316047,0.3852609249583347,0.1185789033661873,0.9123704847293225
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.4), np.float64(0.41), np.float64(0.125), np.float64(0.065)] | b=0.000",1000,0.8411896426298081,0.8370596028280892,0.3836088228801062,0.11856038410263908,0.9128300046551562
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.44), np.float64(0.155), np.float64(0.035)] | b=0.010",1000,0.8411896426298081,0.8369871336493719,0.38654566890842695,0.11858579632946525,0.912035911554836
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.5), np.float64(0.145), np.float64(0.045)] | b=0.010",1000,0.8411896426298081,0.8369829527352152,0.38503050234393815,0.11853123338567292,0.9122264367189755
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.49), np.float64(0.155), np.float64(0.045)] | b=0.010",1000,0.8411896426298081,0.8369773781830061,0.38504256811532606,0.11853487676514866,0.9122592665387299
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.43), np.float64(0.165), np.float64(0.045)] | b=0.010",1000,0.8411896426298081,0.8369634418024836,0.38517858862114346,0.11856600978401174,0.9123520498703039
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.47), np.float64(0.16), np.float64(0.05)] | b=0.010",1000,0.8411896426298081,0.836960654526379,0.3845514218380221,0.11853523069288227,0.9124209724112853
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.38), np.float64(0.45), np.float64(0.105), np.float64(0.065)] | b=0.010",1000,0.8411896426298081,0.8369090899184456,0.38354328858166437,0.11855357942216711,0.9127186440064075
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.39), np.float64(0.44), np.float64(0.105), np.float64(0.065)] | b=0.010",1000,0.8411896426298081,0.8368993344520799,0.3835705551641746,0.1185594884904111,0.9127305356239771
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.35), np.float64(0.46), np.float64(0.15), np.float64(0.04)] | b=0.020",1000,0.8411896426298081,0.8368017797884219,0.3857664400890754,0.11857150198880094,0.9121483826298398
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.48), np.float64(0.155), np.float64(0.045)] | b=0.020",1000,0.8411896426298081,0.8368003861503697,0.38508074656204866,0.11854912867929177,0.9122724168098403
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.39), np.float64(0.45), np.float64(0.09), np.float64(0.07)] | b=0.020",1000,0.8411896426298081,0.8367265233336001,0.38332330578035373,0.11857639859116043,0.9127931594559181
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.53), np.float64(0.12), np.float64(0.07)] | b=0.020",1000,0.8411896426298081,0.8367209487813909,0.38302262377967095,0.11850452242661105,0.9127997696323773
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.39), np.float64(0.44), np.float64(0.11), np.float64(0.06)] | b=0.020",1000,0.8411896426298081,0.8367111933150252,0.3838895762837348,0.11856647928699433,0.9125959884516115
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.49), np.float64(0.135), np.float64(0.065)] | b=0.000",1000,0.8411839592616168,0.8371158521656106,0.3833718976453415,0.11850898125234215,0.912762114788302
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.48), np.float64(0.145), np.float64(0.055)] | b=0.000",1000,0.8411839592616168,0.8371158521656106,0.38409110113271017,0.11852012957276213,0.9125075036457602
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.47), np.float64(0.145), np.float64(0.055)] | b=0.000",1000,0.8411839592616168,0.8371102776134014,0.3841164058469719,0.11852545986915165,0.9125191376192644
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.39), np.float64(0.41), np.float64(0.16), np.float64(0.04)] | b=0.000",1000,0.8411839592616168,0.837107490337297,0.38585798003355987,0.11858428955670743,0.9122288512962217
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.46), np.float64(0.14), np.float64(0.06)] | b=0.000",1000,0.8411839592616168,0.8370935539567744,0.38376719913975116,0.11852704515784221,0.9126686933123686
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.43), np.float64(0.15), np.float64(0.05)] | b=0.000",1000,0.8411839592616168,0.8370935539567744,0.3846616172130776,0.11855363666086925,0.9124520034427777
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.38), np.float64(0.43), np.float64(0.13), np.float64(0.06)] | b=0.000",1000,0.8411839592616168,0.8370810112143041,0.38386473805041027,0.1185481076224518,0.9126711458478627
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.43), np.float64(0.165), np.float64(0.035)] | b=0.010",1000,0.8411839592616168,0.8369820629125939,0.38656119982210857,0.11859100911888984,0.9120673786144913
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.46), np.float64(0.16), np.float64(0.04)] | b=0.010",1000,0.8411839592616168,0.836976488360385,0.38574152204740325,0.1185616956939701,0.9121696361673822
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.44), np.float64(0.15), np.float64(0.04)] | b=0.010",1000,0.8411839592616168,0.8369625519798622,0.3857973457560546,0.11857232883042945,0.9121720470733645
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.38), np.float64(0.43), np.float64(0.15), np.float64(0.04)] | b=0.010",1000,0.8411839592616168,0.8369597647037579,0.3858209727617101,0.11857751523918282,0.9121840559091502
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.51), np.float64(0.145), np.float64(0.055)] | b=0.010",1000,0.8411839592616168,0.8369583710657056,0.3840149270140405,0.1185079322914549,0.9124698510306668
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.5), np.float64(0.145), np.float64(0.055)] | b=0.010",1000,0.8411839592616168,0.8369527965134965,0.3840394247114339,0.11851294215561493,0.9124829853711135
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.52), np.float64(0.13), np.float64(0.06)] | b=0.010",1000,0.8411839592616168,0.836944434685183,0.38362708356131014,0.11850154215172067,0.912565943023397
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.51), np.float64(0.13), np.float64(0.06)] | b=0.010",1000,0.8411839592616168,0.8369360728568694,0.3836521331690232,0.11850665170113409,0.9125773954004477
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.35), np.float64(0.47), np.float64(0.11), np.float64(0.07)] | b=0.010",1000,0.8411839592616168,0.8369054128197198,0.3831994821763391,0.11853623447953276,0.9128427472848417
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.35), np.float64(0.43), np.float64(0.17), np.float64(0.05)] | b=0.020",1000,0.8411839592616168,0.8368092517941141,0.3846584701325845,0.11856723612226329,0.9124830709246773
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.43), np.float64(0.165), np.float64(0.045)] | b=0.020",1000,0.8411839592616168,0.8367994963277483,0.38519277872600005,0.11857514524316815,0.9123520503292118
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.4), np.float64(0.4), np.float64(0.16), np.float64(0.04)] | b=0.020",1000,0.8411839592616168,0.8367911344994348,0.3858984053283004,0.11860184446056521,0.9122404979224752
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.45), np.float64(0.135), np.float64(0.045)] | b=0.020",1000,0.8411839592616168,0.8367827726711212,0.3851782095181044,0.11856854204653004,0.9122589446475438
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.52), np.float64(0.15), np.float64(0.05)] | b=0.020",1000,0.8411839592616168,0.8367674426525464,0.3844547637749802,0.11852001808914157,0.9123363596089453
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.5), np.float64(0.14), np.float64(0.05)] | b=0.020",1000,0.8411839592616168,0.8367562935481284,0.38451460371146484,0.11853137255770235,0.9123397663452979
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.52), np.float64(0.12), np.float64(0.07)] | b=0.020",1000,0.8411839592616168,0.8367116971304562,0.3830485727333881,0.11850977630094833,0.9128120126423622
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.38), np.float64(0.45), np.float64(0.11), np.float64(0.06)] | b=0.020",1000,0.8411839592616168,0.8367089098543516,0.3838631257056986,0.1185607837508179,0.9125844336069591
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.51), np.float64(0.135), np.float64(0.065)] | b=0.020",1000,0.8411839592616168,0.8367075162162994,0.3833243959998151,0.11850986624685789,0.9127377531979599
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.35), np.float64(0.46), np.float64(0.155), np.float64(0.035)] | b=0.000",1000,0.8411782758934255,0.8371553778465046,0.3864975141713287,0.1185723722264581,0.9120126407888212
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.38), np.float64(0.44), np.float64(0.145), np.float64(0.035)] | b=0.000",1000,0.8411782758934255,0.8371442287420866,0.386554042566525,0.11858423602714187,0.9120106271004961
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.46), np.float64(0.155), np.float64(0.045)] | b=0.000",1000,0.8411782758934255,0.837124717809355,0.38511264489026054,0.11854644086103541,0.9122973747839138
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.4), np.float64(0.41), np.float64(0.145), np.float64(0.045)] | b=0.000",1000,0.8411782758934255,0.8371010259624667,0.3852476430371125,0.11857486332142404,0.9123342452230924
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.45), np.float64(0.155), np.float64(0.065)] | b=0.000",1000,0.8411782758934255,0.8370968450483098,0.38345259779932184,0.11852845390518243,0.9128538388290844
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.44), np.float64(0.15), np.float64(0.05)] | b=0.000",1000,0.8411782758934255,0.8370912704961009,0.3846362138165721,0.11854812081695748,0.9124391066855608
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.45), np.float64(0.13), np.float64(0.06)] | b=0.000",1000,0.8411782758934255,0.8370912704961009,0.38381117141502424,0.11853649951612266,0.9126466487485424
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.38), np.float64(0.42), np.float64(0.15), np.float64(0.05)] | b=0.000",1000,0.8411782758934255,0.8370843023058396,0.38468722951312917,0.11855923564018354,0.9124640985532685
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.39), np.float64(0.4), np.float64(0.15), np.float64(0.06)] | b=0.000",1000,0.8411782758934255,0.8370745468394738,0.38391503032114394,0.11856016870401567,0.9127618777295387
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.47), np.float64(0.155), np.float64(0.035)] | b=0.010",1000,0.8411782758934255,0.8369853540041294,0.38647902010950486,0.11857117541904666,0.9120014553651123
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.38), np.float64(0.43), np.float64(0.155), np.float64(0.035)] | b=0.010",1000,0.8411782758934255,0.8369700239855546,0.38656831697627636,0.11859083593285091,0.9120479623479252
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.5), np.float64(0.155), np.float64(0.045)] | b=0.010",1000,0.8411782758934255,0.8369644494333455,0.385019411906957,0.11853007744423387,0.912245658998572
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.43), np.float64(0.165), np.float64(0.065)] | b=0.010",1000,0.8411782758934255,0.8369323957581436,0.3834946922381025,0.11854407324262622,0.9128906060139617
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.46), np.float64(0.11), np.float64(0.06)] | b=0.010",1000,0.8411782758934255,0.836907310273203,0.3838276360881793,0.11854679154089509,0.9125726934290308
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.48), np.float64(0.115), np.float64(0.065)] | b=0.010",1000,0.8411782758934255,0.8369059166351508,0.3834353285550077,0.11852795703647995,0.9127122868193753
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.51), np.float64(0.16), np.float64(0.05)] | b=0.020",1000,0.8411782758934255,0.836793031952918,0.38446950715520817,0.11852492479931703,0.9123673509121162
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.38), np.float64(0.44), np.float64(0.14), np.float64(0.04)] | b=0.020",1000,0.8411782758934255,0.8367832764865522,0.38582603675650545,0.11858397393378668,0.9121450897026722
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.47), np.float64(0.155), np.float64(0.035)] | b=0.000",1000,0.8411725925252341,0.8371614562141447,0.3864753352044712,0.11856751098223839,0.9120014552995541
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.47), np.float64(0.15), np.float64(0.05)] | b=0.000",1000,0.8411725925252341,0.8371057106920544,0.3845612607366202,0.1185320720976371,0.9124019878460352
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.44), np.float64(0.13), np.float64(0.06)] | b=0.000",1000,0.8411725925252341,0.8370806252071138,0.38383785174126933,0.11854226200158598,0.9126591154434005
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.44), np.float64(0.145), np.float64(0.055)] | b=0.000",1000,0.8411725925252341,0.8370778379310093,0.38419357048901825,0.1185419495707352,0.9125557609692614
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.4), np.float64(0.4), np.float64(0.145), np.float64(0.055)] | b=0.000",1000,0.8411725925252341,0.8370597206363299,0.38429936101959294,0.11856509973514817,0.9126028345723436
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.35), np.float64(0.46), np.float64(0.155), np.float64(0.035)] | b=0.010",1000,0.8411725925252341,0.8369788896292991,0.38650101971378326,0.11857596608880855,0.9120126430833612
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.45), np.float64(0.145), np.float64(0.035)] | b=0.010",1000,0.8411725925252341,0.8369774959912468,0.3865344422138932,0.11858259655356052,0.9119990161379504
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.39), np.float64(0.4), np.float64(0.17), np.float64(0.04)] | b=0.010",1000,0.8411725925252341,0.8369649532487765,0.3858780474108645,0.11859412429105964,0.9122567515917471
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.39), np.float64(0.41), np.float64(0.165), np.float64(0.035)] | b=0.010",1000,0.8411725925252341,0.8369579850585152,0.3866069928599517,0.11860126540287091,0.9120913073234682
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.52), np.float64(0.12), np.float64(0.07)] | b=0.010",1000,0.8411725925252341,0.8369315059355225,0.3830407800179009,0.11850117147100286,0.912812013953528
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.48), np.float64(0.12), np.float64(0.06)] | b=0.010",1000,0.8411725925252341,0.836907814088634,0.38374986005316447,0.11852807921481533,0.91257895660548
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.4), np.float64(0.43), np.float64(0.12), np.float64(0.05)] | b=0.020",1000,0.8411725925252341,0.8367363966082064,0.38472539794915195,0.11857771129435647,0.9123713065024426
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.4), np.float64(0.43), np.float64(0.11), np.float64(0.06)] | b=0.020",1000,0.8411725925252341,0.8366904065524821,0.38391623309283096,0.11857225755704975,0.9126072133414086
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.44), np.float64(0.15), np.float64(0.04)] | b=0.000",1000,0.8411669091570428,0.8371173636119034,0.38579573801843403,0.1185690535146087,0.9121720468111313
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.38), np.float64(0.43), np.float64(0.155), np.float64(0.035)] | b=0.000",1000,0.8411669091570428,0.8371173636119034,0.38656534715762075,0.11858745477153228,0.9120479616923423
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.45), np.float64(0.11), np.float64(0.07)] | b=0.000",1000,0.8411669091570428,0.8371090017835898,0.3832622131322163,0.11854603183177508,0.9128673325600571
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.51), np.float64(0.145), np.float64(0.065)] | b=0.000",1000,0.8411669091570428,0.8371062145074853,0.38330479798970507,0.11849576527061706,0.9127620825991837
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.46), np.float64(0.15), np.float64(0.05)] | b=0.000",1000,0.8411669091570428,0.8370978526791719,0.38458603520696416,0.1185373385353414,0.9124142889406619
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.38), np.float64(0.44), np.float64(0.115), np.float64(0.065)] | b=0.000",1000,0.8411669091570428,0.8370867035747538,0.38354927053111365,0.11854880023929633,0.9127625891025042
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.44), np.float64(0.165), np.float64(0.035)] | b=0.010",1000,0.8411669091570428,0.8369710316164165,0.3865386248815982,0.11858600543375507,0.912055686294112
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.35), np.float64(0.47), np.float64(0.135), np.float64(0.045)] | b=0.010",1000,0.8411669091570428,0.8369529143217371,0.3851163412376235,0.11854925373830456,0.9122349458567584
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.49), np.float64(0.14), np.float64(0.05)] | b=0.010",1000,0.8411669091570428,0.8369445524934236,0.38452521912318227,0.11852712394619072,0.9123525857437369
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.44), np.float64(0.165), np.float64(0.065)] | b=0.010",1000,0.8411669091570428,0.8369389779412146,0.3834676047157969,0.11853829673329255,0.912877989715094
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.47), np.float64(0.11), np.float64(0.06)] | b=0.010",1000,0.8411669091570428,0.8369180733704307,0.3838014255342503,0.11854119523800798,0.9125607833895825
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.4), np.float64(0.43), np.float64(0.1), np.float64(0.07)] | b=0.010",1000,0.8411669091570428,0.8368651151244451,0.38333981802833833,0.11856951126133299,0.9128548547858487
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.45), np.float64(0.165), np.float64(0.045)] | b=0.020",1000,0.8411669091570428,0.8367842841174142,0.38514461948125533,0.11856483924398178,0.9123266734376881
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.46), np.float64(0.14), np.float64(0.04)] | b=0.020",1000,0.8411669091570428,0.8367773159271529,0.38577963198130244,0.11857391020432802,0.9121217148300986
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.47), np.float64(0.145), np.float64(0.045)] | b=0.020",1000,0.8411669091570428,0.8367703477368915,0.38511520847170416,0.11855519006394769,0.9122640562926925
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.41), np.float64(0.17), np.float64(0.05)] | b=0.020",1000,0.8411669091570428,0.8367689540988393,0.3847089181268117,0.11857809434544127,0.9125073553529164
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.38), np.float64(0.44), np.float64(0.135), np.float64(0.045)] | b=0.020",1000,0.8411669091570428,0.8367661668227349,0.38520238998602907,0.1185737618336698,0.9122704096117857
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.48), np.float64(0.13), np.float64(0.05)] | b=0.020",1000,0.8411669091570428,0.8367327195094807,0.384579775099302,0.11854520122966253,0.912334992521999
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.35), np.float64(0.48), np.float64(0.105), np.float64(0.065)] | b=0.020",1000,0.8411669091570428,0.8367076340245401,0.38347081811519745,0.1185446649647664,0.9126813579932516
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.51), np.float64(0.11), np.float64(0.07)] | b=0.020",1000,0.8411669091570428,0.8367034531103833,0.38309925253428573,0.11852207354596006,0.9127926783236542
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.4), np.float64(0.4), np.float64(0.13), np.float64(0.07)] | b=-0.010",1000,0.8411612257888516,0.837246082128142,0.3833792471544564,0.11856838986104906,0.9129882278093049
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.45), np.float64(0.145), np.float64(0.035)] | b=0.000",1000,0.8411612257888516,0.8371387719981183,0.38653136039455765,0.11857917272333854,0.9119990141712018
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.47), np.float64(0.125), np.float64(0.065)] | b=0.000",1000,0.8411612257888516,0.8371053246848641,0.38344425660927867,0.11852467781912539,0.9127527609975572
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.38), np.float64(0.43), np.float64(0.15), np.float64(0.04)] | b=0.000",1000,0.8411612257888516,0.8371039310468118,0.38581954315957134,0.11857431115912363,0.9121840582036903
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.45), np.float64(0.145), np.float64(0.045)] | b=0.000",1000,0.8411612257888516,0.8371011437707073,0.3851485132287674,0.11855307849620841,0.9122874753515511
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.35), np.float64(0.46), np.float64(0.135), np.float64(0.055)] | b=0.000",1000,0.8411612257888516,0.8370913883043416,0.3841575297116328,0.11853385639554853,0.9125024137004043
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.46), np.float64(0.155), np.float64(0.065)] | b=0.000",1000,0.8411612257888516,0.8370858137521325,0.38342567121650434,0.11852273492736966,0.9128419467526065
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.38), np.float64(0.41), np.float64(0.16), np.float64(0.05)] | b=0.000",1000,0.8411612257888516,0.8370732710096622,0.38470323999371037,0.11856455251835107,0.9124947374806499
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.4), np.float64(0.4), np.float64(0.15), np.float64(0.05)] | b=0.000",1000,0.8411612257888516,0.8370621219052441,0.38473907936625523,0.11857068300501959,0.9124885418947939
