dataset_name,data_mode,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,accuracy,balanced_accuracy,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t005_rp100,fixed_global_sequence,loou_user0,user0,100,15,31276,100,11897,0.0,,0.43207686000005197,0.6282342304935997,0.1600412734742718,0.7833067159788182,0.7274417288540396,0.8241114171980077,0.5810062019488532,0.9347363880329678,0.12692892620536975,0.41124202347558125,0.07775069345213079,0.5166848785408086
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t005_rp100,fixed_global_sequence,loou_user0,user0,200,15,31276,200,11797,-0.037683578286623096,,0.8608700490003685,0.6606550609726741,0.1695194899305258,0.7605323387301857,0.7447836923809412,0.8252497444038794,0.5642904055671647,0.9357579702366059,0.15941684579764476,0.4267390944619726,0.1373230482326015,0.5526828854793592
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t005_rp100,fixed_global_sequence,loou_user0,user0,1000,15,31276,1000,10997,0.021038813353652923,,1.2913683629999468,0.6376338392774772,0.1593386509801479,0.7745748840592889,0.7459701583982875,0.8377822306867608,0.5690371434715528,0.9409629431706624,0.13839146031620952,0.40258997930049994,0.12248795125943439,0.5274165681549513
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t005_rp100,fixed_global_sequence,loou_user1,user1,100,15,31276,100,11897,0.0,,0.42618488600010096,0.43666039703100556,0.1388176680598978,0.8079347734723039,0.8096309804520292,0.9025008340542956,0.901646608465848,0.90003711642457,0.09221772449470045,0.4846391897773658,0.1775237454820543,0.41901319660418596
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t005_rp100,fixed_global_sequence,loou_user1,user1,200,15,31276,200,11797,-0.0008453723833671897,,0.853430661999937,0.42511427283242037,0.13369612679905396,0.8118165635331016,0.8133863079981574,0.9043238505894199,0.9028707479870379,0.9021953253475516,0.07945450905778584,0.48504889036430104,0.17673984911418159,0.409765194540985
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t005_rp100,fixed_global_sequence,loou_user1,user1,1000,15,31276,1000,10997,0.02566796445169743,,1.2865412840001227,0.396125104526245,0.12106303535418943,0.843775575156861,0.8442725614073903,0.9180878300295124,0.9148724620772459,0.9150195726247514,0.07938975390360441,0.47219948828226094,0.145221424024734,0.4400290988451396
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t005_rp100,fixed_global_sequence,loou_user10,user10,100,15,31276,100,11897,0.0,,0.44968722900011926,0.463370043749081,0.14856202741922872,0.7934773472303942,0.7978089790517752,0.8750502418683312,0.9090912229486459,0.8227137137126356,0.06723183218126949,0.4844336566049896,0.18248297890224427,0.4121207026981592
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t005_rp100,fixed_global_sequence,loou_user10,user10,200,15,31276,200,11797,0.007210297098569348,,0.8802798020001319,0.4654719784023655,0.14945776175485487,0.7870645079257438,0.7957998659391469,0.876527521447465,0.910205600047732,0.8246056725840073,0.07973134102018795,0.4809407460163213,0.1710604390946851,0.4157836738153768
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t005_rp100,fixed_global_sequence,loou_user10,user10,1000,15,31276,1000,10997,0.038878784456401506,,1.308600277000096,0.4333975514890055,0.13545187323885677,0.8200418295898881,0.8230460012796127,0.8913071205562124,0.9215872416463233,0.8396723489805572,0.06700214685546801,0.4655994648864178,0.13740110939347094,0.4568518686914613
responses_static,grouped_residual_irt_user_discriminative_rich,fasttext,grouped_residual_irt_anchor_cosine_g16_t005_rp100,fixed_global_sequence,loou_user11,user11,100,15,31276,100,11897,0.0,,0.4334739129999434,0.43373924077598996,0.13180532761593183,0.8116331848365134,0.8146602107619686,0.8984960049487086,0.8506515907966606,0.9265041683560549,0.07544243024199696,0.47611782207873543,0.20853996805917457,0.4037992771286879
