estimator,q,balanced_accuracy,accuracy,nll,brier,auroc,runtime_seconds
twopl_irt_online_baseline,1000,0.8007543575905136,0.8392288806038011,0.41687683073737763,0.11888870596885681,0.8966877806169006,1.3090570237500003
grouped_residual_irt_anchor_cosine_g64_t010_rp100,1000,0.7861301385416777,0.8400870692006911,0.40993194749223383,0.11892961755913939,0.899394979762571,1.4268144310624962
grouped_residual_irt_anchor_cosine_g64_t015_rp300,1000,0.786117681579014,0.8402177866690916,0.4101122999553962,0.11899938129393027,0.8995327331479329,1.3967755834375168
grouped_residual_irt_anchor_cosine_g64_t015_rp100,1000,0.7860706109074773,0.8400586523597344,0.4103473646278716,0.11909038714241407,0.8994022912949841,1.3891847531874078
grouped_residual_irt_anchor_cosine_g64_t015_rp200,1000,0.786032372004805,0.8401041193052651,0.41020033999147,0.1190334320349209,0.8994826805876415,1.4214616474999957
grouped_residual_irt_anchor_cosine_g64_t010_rp200,1000,0.7859209203725943,0.8400586523597344,0.409822317390783,0.11888757537394386,0.899471969261094,1.3680810539375443
grouped_residual_irt_anchor_cosine_g64_t010_rp300,1000,0.7856914497814773,0.8399904519414386,0.4097561975071026,0.11886223264027879,0.8995150707525966,1.3893177118125095
grouped_residual_irt_anchor_cosine_g64_t005_rp100,1000,0.7856324737556672,0.8400757024643084,0.4090470823352768,0.11858976285468985,0.899263689245636,1.3413395458125308
grouped_residual_irt_anchor_cosine_g64_t005_rp200,1000,0.7854845956602419,0.8400359188869692,0.40902765650808703,0.11858251461717345,0.8992883175418617,1.3900239737499476
grouped_residual_irt_anchor_cosine_g64_t005_rp300,1000,0.7853731393592951,0.8399961353096299,0.4090160353456347,0.11857821127480367,0.8993045346840577,1.428116501374916
